bb_idx,MT_NetTepi,WT_NetTepi
10321,0.361,0.067
10322,,
10323,,
10324,,
10325,0.029,0.025
10326,,
10327,,
10328,,
10329,0.003,-0.014
10330,,
10331,,
10332,,
10333,0.023,-0.005
10334,,
10335,,
10336,,
10337,0.342,0.193
10338,,
10339,,
10340,,
10341,0.005,0.005
10342,,
10343,,
10344,,
10345,0.022,0.02
10346,,
10347,,
10348,,
10349,0.023,0.024
10350,,
10351,,
10352,,
10353,0.041,0.043
10354,,
10355,,
10356,,
10357,0.161,0.106
10358,,
10359,,
10360,,
10361,0.033,0.029
10362,,
10363,,
10364,,
10365,0.126,0.022
10366,,
10367,,
10368,,
10369,0.043,0.044
10370,,
10371,,
10372,,
10373,0.039,0.039
10374,,
10375,,
10376,,
10377,0.081,0.061
10378,,
10379,,
10380,,
10381,0.097,0.073
10382,,
10383,,
10384,,
10385,0.017,0.017
10386,,
10387,,
10388,,
10389,0.03,0.026
10390,,
10391,,
10392,,
10393,0.016,0.015
10394,,
10395,,
10396,,
10397,0.001,0.0
10398,,
10399,,
10400,,
10401,0.008,0.007
10402,,
10403,,
10404,,
10405,0.211,0.253
10406,,
10407,,
10408,,
10409,0.027,0.025
10410,,
10411,,
10412,,
10413,0.006,0.024
10414,,
10415,,
10416,,
10417,0.0,0.023
10418,,
10419,,
10420,,
10421,-0.013,0.012
10422,,
10423,,
10424,,
10425,-0.014,0.012
10426,,
10427,,
10428,,
10429,0.04,0.082
10430,,
10431,,
10432,,
10433,0.277,0.418
10434,,
10435,,
10436,,
10437,-0.004,0.008
10438,,
10439,,
10440,,
10441,-0.004,-0.002
10442,,
10443,,
10444,,
10445,0.025,0.009
10446,,
10447,,
10448,,
10449,-0.006,-0.01
10450,,
10451,,
10452,,
10453,-0.004,-0.005
10454,,
10455,,
10456,,
10457,-0.018,-0.021
10458,,
10459,,
10460,,
10461,-0.012,-0.015
10462,,
10463,,
10464,,
10465,-0.002,-0.007
10466,,
10467,,
10468,,
10469,0.0,-0.005
10470,,
10471,,
10472,,
10473,-0.008,-0.013
10474,,
10475,,
10476,,
10477,0.004,0.0
10478,,
10479,,
10480,,
10481,0.023,0.015
10482,,
10483,,
10484,,
10485,0.078,0.032
10486,,
10487,,
10488,,
10489,0.115,0.077
10490,0.096,0.07
10491,,
10492,0.034,0.031
10493,0.034,0.036
10494,,
10495,0.024,0.021
10496,0.027,0.028
10497,,
10498,0.287,0.246
10499,0.055,0.054
10500,,
10501,0.124,0.104
10502,0.028,0.029
10503,,
10504,0.001,0.001
10505,-0.001,0.0
10506,,
10507,0.117,0.112
10508,-0.009,-0.006
10509,,
10510,0.381,0.207
10511,0.006,-0.002
10512,,
10513,-0.007,-0.01
10514,0.0,0.009
10515,,
10516,0.104,0.043
10517,0.004,0.007
10518,,
10519,0.044,0.042
10520,0.077,0.041
10521,,
10522,0.046,0.057
10523,0.019,0.023
10524,,
10525,0.007,0.016
10526,0.007,0.015
10527,,
10528,0.006,0.019
10529,0.016,0.028
10530,,
10531,-0.011,-0.002
10532,0.008,0.016
10533,,
10534,-0.015,-0.007
10535,-0.006,0.002
10536,,
10537,-0.009,0.001
10538,0.003,0.015
10539,,
10540,0.007,0.022
10541,0.243,0.275
10542,,
10543,0.003,0.021
10544,0.171,0.217
10545,,
10546,0.021,0.017
10547,0.019,0.013
10548,,
10549,0.003,0.002
10550,0.009,0.007
10551,,
10552,-0.003,-0.003
10553,0.13,0.108
10554,,
10555,0.013,0.013
10556,0.021,0.021
10557,,
10558,0.117,0.101
10559,0.03,0.028
10560,,
10561,0.506,0.495
10562,0.037,0.035
10563,,
10564,0.018,0.02
10565,0.059,0.05
10566,,
10567,0.032,0.035
10568,0.033,0.032
10569,,
10570,0.09,0.095
10571,0.12,0.084
10572,,
10573,0.053,0.048
10574,0.05,0.047
10575,,
10576,0.037,0.032
10577,0.04,0.037
10578,,
10579,0.041,0.038
10580,0.073,0.054
10581,,
10582,0.031,0.031
10583,0.047,0.047
10584,,
10585,0.036,0.041
10586,0.036,0.039
10587,,
10588,0.043,0.048
10589,0.042,0.041
10590,,
10591,0.039,0.04
10592,0.042,0.039
10593,,
10594,0.079,0.096
10595,0.045,0.042
10596,,
10597,0.045,0.047
10598,0.062,0.059
10599,,
10600,0.031,0.031
10601,0.052,0.054
10602,,
10603,0.029,0.029
10604,0.268,0.06
10605,,
10606,0.038,0.036
10607,0.08,0.059
10608,,
10609,0.115,0.077
10610,0.096,0.07
10611,,
10612,0.034,0.031
10613,0.034,0.036
10614,,
10615,0.024,0.021
10616,0.027,0.028
10617,,
10618,0.287,0.246
10619,0.055,0.054
10620,,
10621,0.124,0.104
10622,0.028,0.029
10623,,
10624,0.001,0.001
10625,-0.001,0.0
10626,,
10627,0.117,0.112
10628,-0.009,-0.006
10629,,
10630,0.381,0.207
10631,0.006,-0.002
10632,,
10633,-0.007,-0.01
10634,0.0,0.009
10635,,
10636,0.104,0.043
10637,0.004,0.007
10638,,
10639,0.032,0.034
10640,0.033,0.056
10641,,
10642,0.038,0.038
10643,0.054,0.054
10644,,
10645,0.067,0.054
10646,0.049,0.051
10647,,
10648,0.155,0.11
10649,0.049,0.053
10650,,
10651,0.114,0.105
10652,0.071,0.084
10653,,
10654,0.052,0.052
10655,0.057,0.063
10656,,
10657,0.069,0.065
10658,0.093,0.105
10659,,
10660,0.177,0.113
10661,0.032,0.051
10662,,
10663,0.021,0.02
10664,0.02,0.103
10665,,
10666,0.014,0.018
10667,0.015,0.027
10668,,
10669,0.048,0.049
10670,0.053,0.056
10671,,
10672,0.081,0.106
10673,0.052,0.057
10674,,
10675,0.04,0.046
10676,0.044,0.05
10677,,
10678,0.027,0.033
10679,0.036,0.042
10680,,
10681,0.013,0.019
10682,0.263,0.286
10683,,
10684,0.001,0.007
10685,0.168,0.185
10686,,
10687,-0.017,-0.012
10688,-0.016,-0.009
10689,,
10690,-0.026,-0.025
10691,-0.025,-0.023
10692,,
10693,-0.028,-0.028
10694,-0.025,-0.022
10695,,
10696,-0.023,-0.022
10697,-0.018,-0.017
10698,,
10699,0.152,0.12
10700,0.047,0.088
10701,,
10702,0.094,0.074
10703,0.046,0.047
10704,,
10705,0.238,0.153
10706,0.055,0.057
10707,,
10708,0.059,0.057
10709,0.064,0.068
10710,,
10711,0.046,0.051
10712,0.053,0.061
10713,,
10714,0.041,0.045
10715,0.047,0.053
10716,,
10717,0.115,0.105
10718,0.069,0.083
10719,,
10720,0.05,0.046
10721,0.121,0.201
10722,,
10723,0.041,0.041
10724,0.048,0.269
10725,,
10726,0.024,0.043
10727,0.034,0.11
10728,,
10729,0.083,0.074
10730,0.161,0.054
10731,,
10732,0.016,0.027
10733,0.019,0.028
10734,,
10735,0.007,0.022
10736,0.023,0.037
10737,,
10738,0.006,0.028
10739,0.008,0.025
10740,,
10741,-0.005,0.013
10742,0.011,0.028
10743,,
10744,-0.006,0.011
10745,0.013,0.034
10746,,
10747,0.119,0.16
10748,0.015,0.035
10749,,
10750,0.015,0.024
10751,0.024,0.033
10752,,
10753,0.032,0.038
10754,0.071,0.044
10755,,
10756,0.012,0.01
10757,0.018,0.013
10758,,
10759,0.15,0.197
10760,0.083,0.112
10761,,
10762,0.039,0.045
10763,0.042,0.041
10764,,
10765,0.031,0.032
10766,0.08,0.078
10767,,
10768,0.248,0.279
10769,0.043,0.043
10770,,
10771,0.024,0.026
10772,0.02,0.018
10773,,
10774,0.146,0.178
10775,0.081,0.085
10776,,
10777,0.027,0.026
10778,0.043,0.041
10779,,
10780,0.001,0.011
10781,0.005,0.01
10782,,
10783,-0.005,-0.003
10784,0.032,0.021
10785,,
10786,0.093,0.251
10787,0.193,0.19
10788,,
10789,0.016,0.014
10790,0.038,0.016
10791,,
10792,0.008,0.008
10793,0.022,0.022
10794,,
10795,0.002,0.002
10796,0.175,0.188
10797,,
10798,0.359,0.382
10799,0.137,0.128
10800,,
10801,0.044,0.056
10802,0.012,0.008
10803,,
10804,0.036,0.035
10805,0.037,0.031
10806,,
10807,0.044,0.044
10808,0.068,0.065
10809,,
10810,0.058,0.064
10811,0.106,0.083
10812,,
10813,0.148,0.158
10814,0.68,0.124
10815,,
10816,0.061,0.054
10817,0.071,0.047
10818,,
10819,0.049,0.046
10820,0.077,0.057
10821,,
10822,0.05,0.042
10823,0.055,0.046
10824,,
10825,0.48,0.555
10826,0.065,0.053
10827,,
10828,0.129,0.15
10829,0.065,0.051
10830,,
10831,0.033,0.022
10832,0.033,0.019
10833,,
10834,0.024,0.009
10835,0.031,0.014
10836,,
10837,0.029,0.018
10838,0.03,0.018
10839,,
10840,0.02,0.031
10841,0.014,0.008
10842,,
10843,0.046,0.201
10844,0.282,0.1
10845,,
10846,0.024,0.021
10847,0.048,0.027
10848,,
10849,0.023,0.015
10850,,
10851,,
10852,,
10853,,
10854,0.011,0.011
10855,,
10856,,
10857,,
10858,,
10859,0.013,0.013
10860,,
10861,,
10862,,
10863,,
10864,0.155,0.102
10865,,
10866,,
10867,,
10868,,
10869,0.039,0.03
10870,,
10871,,
10872,,
10873,,
10874,0.028,0.026
10875,,
10876,,
10877,,
10878,,
10879,0.044,0.042
10880,,
10881,,
10882,,
10883,,
10884,0.035,0.025
10885,,
10886,,
10887,,
10888,,
10889,0.131,0.026
10890,,
10891,,
10892,,
10893,,
10894,0.035,0.012
10895,,
10896,,
10897,,
10898,,
10899,0.038,0.024
10900,,
10901,,
10902,,
10903,,
10904,0.029,0.024
10905,,
10906,,
10907,,
10908,,
10909,0.027,0.015
10910,,
10911,,
10912,,
10913,,
10914,0.04,0.023
10915,,
10916,,
10917,,
10918,,
10919,0.087,0.059
10920,,
10921,,
10922,,
10923,,
10924,0.724,0.705
10925,,
10926,,
10927,,
10928,,
10929,0.134,0.121
10930,,
10931,,
10932,,
10933,,
10934,0.047,0.019
10935,,
10936,,
10937,,
10938,,
10939,0.032,0.022
10940,,
10941,,
10942,,
10943,,
10944,0.113,0.076
10945,,
10946,,
10947,,
10948,,
10949,0.089,0.034
10950,,
10951,,
10952,,
10953,,
10954,0.036,0.037
10955,,
10956,,
10957,,
10958,,
10959,0.064,0.061
10960,,
10961,,
10962,,
10963,,
10964,0.052,0.05
10965,,
10966,,
10967,,
10968,,
10969,0.006,0.002
10970,,
10971,,
10972,,
10973,,
10974,0.017,0.012
10975,,
10976,,
10977,,
10978,,
10979,-0.004,-0.008
10980,,
10981,,
10982,,
10983,,
10984,-0.014,-0.019
10985,,
10986,,
10987,,
10988,,
10989,0.042,-0.02
10990,,
10991,,
10992,,
10993,,
10994,-0.038,-0.041
10995,,
10996,,
10997,,
10998,,
10999,0.023,0.015
11000,,
11001,,
11002,,
11003,,
11004,0.011,0.011
11005,,
11006,,
11007,,
11008,,
11009,0.013,0.013
11010,,
11011,,
11012,,
11013,,
11014,0.155,0.102
11015,,
11016,,
11017,,
11018,,
11019,0.039,0.03
11020,,
11021,,
11022,,
11023,,
11024,0.028,0.026
11025,,
11026,,
11027,,
11028,,
11029,0.044,0.042
11030,,
11031,,
11032,,
11033,,
11034,0.035,0.025
11035,,
11036,,
11037,,
11038,,
11039,0.131,0.026
11040,,
11041,,
11042,,
11043,,
11044,0.035,0.012
11045,,
11046,,
11047,,
11048,,
11049,0.016,0.014
11050,,
11051,,
11052,,
11053,,
11054,0.009,0.008
11055,,
11056,,
11057,,
11058,,
11059,-0.014,-0.013
11060,,
11061,,
11062,,
11063,,
11064,0.001,0.003
11065,,
11066,,
11067,,
11068,,
11069,0.021,0.022
11070,,
11071,,
11072,,
11073,,
11074,0.036,0.038
11075,,
11076,,
11077,,
11078,,
11079,0.032,0.035
11080,,
11081,,
11082,,
11083,,
11084,0.051,0.057
11085,,
11086,,
11087,,
11088,,
11089,0.05,0.047
11090,,
11091,,
11092,,
11093,,
11094,0.047,0.039
11095,,
11096,,
11097,,
11098,,
11099,0.023,0.015
11100,,
11101,,
11102,,
11103,,
11104,0.011,0.011
11105,,
11106,,
11107,,
11108,,
11109,0.013,0.013
11110,,
11111,,
11112,,
11113,,
11114,0.155,0.102
11115,,
11116,,
11117,,
11118,,
11119,0.039,0.03
11120,,
11121,,
11122,,
11123,,
11124,0.028,0.026
11125,,
11126,,
11127,,
11128,,
11129,0.044,0.042
11130,,
11131,,
11132,,
11133,,
11134,0.035,0.025
11135,,
11136,,
11137,,
11138,,
11139,0.131,0.026
11140,,
11141,,
11142,,
11143,,
11144,0.035,0.012
11145,,
11146,,
11147,,
11148,,
11149,0.016,0.014
11150,,
11151,,
11152,,
11153,,
11154,0.009,0.008
11155,,
11156,,
11157,,
11158,,
11159,-0.014,-0.013
11160,,
11161,,
11162,,
11163,,
11164,0.001,0.003
11165,,
11166,,
11167,,
11168,,
11169,0.021,0.022
11170,,
11171,,
11172,,
11173,,
11174,0.036,0.038
11175,,
11176,,
11177,,
11178,,
11179,0.032,0.035
11180,,
11181,,
11182,,
11183,,
11184,0.051,0.057
11185,,
11186,,
11187,,
11188,,
11189,0.05,0.047
11190,,
11191,,
11192,,
11193,,
11194,0.047,0.039
11195,,
11196,,
11197,,
11198,,
11199,0.064,0.051
11200,,
11201,,
11202,,
11203,,
11204,0.079,0.067
11205,,
11206,,
11207,,
11208,,
11209,0.046,0.031
11210,,
11211,,
11212,,
11213,,
11214,0.032,0.017
11215,,
11216,,
11217,,
11218,,
11219,0.071,0.059
11220,,
11221,,
11222,,
11223,,
11224,0.065,0.046
11225,,
11226,,
11227,,
11228,,
11229,0.03,0.013
11230,,
11231,,
11232,,
11233,,
11234,0.08,0.064
11235,,
11236,,
11237,,
11238,,
11239,0.04,0.038
11240,,
11241,,
11242,,
11243,,
11244,0.034,0.035
11245,,
11246,,
11247,,
11248,,
11249,0.056,0.131
11250,,
11251,,
11252,,
11253,,
11254,0.038,0.033
11255,,
11256,,
11257,,
11258,,
11259,0.029,0.022
11260,,
11261,,
11262,,
11263,,
11264,0.217,0.172
11265,,
11266,,
11267,,
11268,,
11269,0.033,0.024
11270,,
11271,,
11272,,
11273,,
11274,0.036,0.025
11275,,
11276,,
11277,,
11278,,
11279,0.004,-0.003
11280,,
11281,,
11282,,
11283,,
11284,-0.013,-0.018
11285,,
11286,,
11287,,
11288,,
11289,-0.011,-0.009
11290,,
11291,,
11292,,
11293,,
11294,0.049,0.015
11295,,
11296,,
11297,,
11298,,
11299,0.026,0.028
11300,,
11301,,
11302,,
11303,,
11304,0.037,0.031
11305,,
11306,,
11307,,
11308,,
11309,0.032,0.02
11310,,
11311,,
11312,,
11313,,
11314,0.042,0.03
11315,,
11316,,
11317,,
11318,,
11319,0.057,0.055
11320,,
11321,,
11322,,
11323,,
11324,0.084,0.079
11325,,
11326,,
11327,,
11328,,
11329,0.033,0.021
11330,,
11331,,
11332,,
11333,,
11334,0.023,0.033
11335,,
11336,,
11337,,
11338,,
11339,0.017,0.034
11340,,
11341,,
11342,,
11343,,
11344,0.015,0.013
11345,,
11346,,
11347,,
11348,,
11349,0.028,0.032
11350,,
11351,0.042,0.042
11352,,
11353,,
11354,,
11355,0.016,0.011
11356,,
11357,0.0,-0.001
11358,,
11359,,
11360,,
11361,0.013,0.006
11362,,
11363,0.011,0.005
11364,,
11365,,
11366,,
11367,0.083,0.071
11368,,
11369,0.017,0.011
11370,,
11371,,
11372,,
11373,0.021,0.013
11374,,
11375,0.008,0.001
11376,,
11377,,
11378,,
11379,0.016,0.094
11380,,
11381,0.019,0.024
11382,,
11383,,
11384,,
11385,0.022,0.007
11386,,
11387,0.324,0.228
11388,,
11389,,
11390,,
11391,0.195,0.181
11392,,
11393,0.042,0.022
11394,,
11395,,
11396,,
11397,0.039,0.019
11398,,
11399,0.03,0.011
11400,,
11401,,
11402,,
11403,0.038,0.019
11404,,
11405,0.202,0.234
11406,,
11407,,
11408,,
11409,0.014,-0.008
11410,,
11411,0.011,-0.012
11412,,
11413,,
11414,,
11415,0.128,0.115
11416,,
11417,0.073,0.059
11418,,
11419,,
11420,,
11421,0.1,0.164
11422,,
11423,0.04,0.06
11424,,
11425,,
11426,,
11427,0.013,0.013
11428,,
11429,0.036,0.052
11430,,
11431,,
11432,,
11433,0.016,0.023
11434,,
11435,0.049,0.094
11436,,
11437,,
11438,,
11439,0.01,-0.028
11440,,
11441,0.213,0.288
11442,,
11443,,
11444,,
11445,-0.034,-0.043
11446,,
11447,-0.006,-0.01
11448,,
11449,,
11450,,
11451,-0.015,-0.027
11452,,
11453,-0.022,-0.033
11454,,
11455,,
11456,,
11457,0.005,-0.01
11458,,
11459,-0.001,-0.02
11460,,
11461,,
11462,,
11463,0.007,-0.01
11464,,
11465,-0.001,-0.02
11466,,
11467,,
11468,,
11469,0.022,0.003
11470,,
11471,0.024,0.004
11472,,
11473,,
11474,,
11475,0.071,0.042
11476,,
11477,0.003,-0.013
11478,,
11479,,
11480,,
11481,-0.009,-0.017
11482,,
11483,0.217,0.098
11484,,
11485,,
11486,,
11487,-0.009,0.001
11488,,
11489,-0.011,-0.011
11490,,
11491,,
11492,,
11493,0.011,0.005
11494,,
11495,0.677,0.482
11496,,
11497,,
11498,,
11499,0.011,0.039
11500,,
11501,0.012,0.012
11502,,
11503,,
11504,,
11505,0.036,0.021
11506,,
11507,0.045,0.024
11508,,
11509,,
11510,,
11511,0.06,0.04
11512,,
11513,0.108,0.098
11514,,
11515,,
11516,,
11517,0.079,0.061
11518,,
11519,0.073,0.057
11520,,
11521,,
11522,,
11523,0.052,0.029
11524,,
11525,0.058,0.037
11526,,
11527,,
11528,,
11529,0.043,0.019
11530,,
11531,0.048,0.028
11532,,
11533,,
11534,,
11535,0.037,0.012
11536,,
11537,0.043,0.017
11538,,
11539,,
11540,,
11541,0.026,0.017
11542,,
11543,0.031,0.023
11544,,
11545,,
11546,,
11547,0.018,0.017
11548,,
11549,0.023,0.023
11550,,
11551,,
11552,,
11553,0.068,0.221
11554,,
11555,0.036,0.056
11556,,
11557,,
11558,,
11559,0.091,0.076
11560,,
11561,0.232,0.131
11562,,
11563,,
11564,,
11565,0.019,0.027
11566,,
11567,0.046,0.077
11568,,
11569,,
11570,,
11571,-0.004,0.009
11572,,
11573,0.001,0.016
11574,,
11575,,
11576,,
11577,0.003,0.016
11578,,
11579,-0.005,0.011
11580,,
11581,,
11582,,
11583,0.002,0.018
11584,,
11585,0.111,0.125
11586,,
11587,,
11588,,
11589,0.016,0.034
11590,,
11591,0.034,0.049
11592,,
11593,,
11594,,
11595,0.15,0.143
11596,,
11597,-0.016,0.001
11598,,
11599,,
11600,,
11601,-0.016,-0.014
11602,,
11603,-0.018,-0.016
11604,,
11605,,
11606,,
11607,0.035,0.027
11608,,
11609,0.075,0.103
11610,,
11611,,
11612,,
11613,0.052,0.039
11614,,
11615,0.015,0.003
11616,,
11617,,
11618,,
11619,0.016,0.094
11620,,
11621,0.019,0.024
11622,,
11623,,
11624,,
11625,0.022,0.007
11626,,
11627,0.324,0.228
11628,,
11629,,
11630,,
11631,0.195,0.181
11632,,
11633,0.042,0.022
11634,,
11635,,
11636,,
11637,0.039,0.019
11638,,
11639,0.03,0.011
11640,,
11641,,
11642,,
11643,0.038,0.019
11644,,
11645,0.202,0.234
11646,,
11647,,
11648,,
11649,0.014,-0.008
11650,,
11651,0.011,-0.012
11652,,
11653,,
11654,,
11655,0.128,0.115
11656,,
11657,0.073,0.059
11658,,
11659,,
11660,,
11661,0.1,0.164
11662,,
11663,0.04,0.06
11664,,
11665,,
11666,,
11667,0.013,0.013
11668,,
11669,0.036,0.052
11670,,
11671,,
11672,,
11673,0.016,0.023
11674,,
11675,0.049,0.094
11676,,
11677,,
11678,,
11679,0.073,0.512
11680,,
11681,0.063,0.081
11682,,
11683,,
11684,,
11685,0.097,0.081
11686,,
11687,0.043,0.033
11688,,
11689,,
11690,,
11691,0.04,0.026
11692,,
11693,0.058,0.041
11694,,
11695,,
11696,,
11697,0.056,0.038
11698,,
11699,0.053,0.035
11700,,
11701,,
11702,,
11703,0.031,0.015
11704,,
11705,0.038,0.021
11706,,
11707,,
11708,,
11709,0.042,0.026
11710,,
11711,0.106,0.098
11712,,
11713,,
11714,,
11715,0.053,0.032
11716,,
11717,0.204,0.206
11718,,
11719,,
11720,,
11721,0.073,0.05
11722,,
11723,0.19,0.222
11724,,
11725,,
11726,,
11727,0.105,0.075
11728,,
11729,0.019,0.018
11730,,
11731,,
11732,,
11733,0.017,0.031
11734,,
11735,0.045,0.061
11736,,
11737,,
11738,,
11739,0.016,0.015
11740,,
11741,0.021,0.052
11742,,
11743,,
11744,,
11745,0.015,0.015
11746,,
11747,0.017,0.016
11748,,
11749,,
11750,,
11751,0.073,0.103
11752,,
11753,0.025,0.024
11754,,
11755,,
11756,,
11757,0.049,0.053
11758,,
11759,0.264,0.236
11760,,
11761,,
11762,,
11763,0.094,0.09
11764,,
11765,0.036,0.027
11766,,
11767,,
11768,,
11769,0.048,0.041
11770,,
11771,0.027,0.023
11772,,
11773,,
11774,,
11775,0.048,0.041
11776,,
11777,0.106,0.087
11778,,
11779,,
11780,,
11781,0.055,0.059
11782,,
11783,0.047,0.037
11784,,
11785,,
11786,,
11787,0.037,0.056
11788,,
11789,0.035,0.039
11790,,
11791,,
11792,,
11793,0.056,0.052
11794,,
11795,0.059,0.052
11796,,
11797,,
11798,,
11799,0.042,0.014
11800,,
11801,0.026,0.022
11802,,
11803,,
11804,,
11805,0.008,-0.001
11806,,
11807,0.019,0.012
11808,,
11809,,
11810,,
11811,0.006,-0.006
11812,,
11813,0.011,-0.002
11814,,
11815,,
11816,,
11817,0.025,0.012
11818,,
11819,0.03,0.008
11820,,
11821,,
11822,,
11823,0.042,0.025
11824,,
11825,0.023,0.008
11826,,
11827,,
11828,,
11829,0.04,0.022
11830,,
11831,0.039,0.021
11832,,
11833,,
11834,,
11835,0.033,0.019
11836,,
11837,0.052,0.036
11838,,
11839,,
11840,,
11841,0.051,0.042
11842,,
11843,0.071,0.048
11844,,
11845,,
11846,,
11847,0.054,0.087
11848,,
11849,0.058,0.057
11850,,
11851,,
11852,,
11853,0.053,0.047
11854,,
11855,0.051,0.046
11856,,
11857,,
11858,,
11859,-0.007,-0.007
11860,,
11861,0.104,0.067
11862,,
11863,,
11864,,
11865,-0.005,-0.005
11866,,
11867,0.001,-0.002
11868,,
11869,,
11870,,
11871,0.31,0.309
11872,,
11873,0.026,0.025
11874,,
11875,,
11876,,
11877,0.016,0.016
11878,,
11879,0.012,0.013
11880,,
11881,,
11882,,
11883,0.001,0.003
11884,,
11885,0.011,0.014
11886,,
11887,,
11888,,
11889,0.006,0.006
11890,,
11891,0.018,0.014
11892,,
11893,,
11894,,
11895,0.017,0.016
11896,,
11897,0.022,0.02
11898,,
11899,,
11900,,
11901,0.017,0.016
11902,,
11903,0.017,0.017
11904,,
11905,,
11906,,
11907,0.026,0.037
11908,,
11909,0.258,0.171
11910,,
11911,,
11912,,
11913,-0.011,-0.01
11914,,
11915,-0.011,-0.011
11916,,
11917,,
11918,,
11919,0.004,0.011
11920,,
11921,0.017,0.032
11922,,
11923,,
11924,,
11925,0.009,0.015
11926,,
11927,0.007,0.014
11928,,
11929,,
11930,,
11931,0.011,0.017
11932,,
11933,0.014,0.021
11934,,
11935,,
11936,,
11937,0.022,0.029
11938,,
11939,0.025,0.031
11940,,
11941,,
11942,,
11943,0.037,0.044
11944,,
11945,0.038,0.044
11946,,
11947,,
11948,,
11949,0.067,0.073
11950,,
11951,0.062,0.068
11952,,
11953,,
11954,,
11955,0.048,0.05
11956,,
11957,0.053,0.055
11958,,
11959,,
11960,,
11961,0.046,0.047
11962,,
11963,0.048,0.049
11964,,
11965,,
11966,,
11967,0.039,0.04
11968,,
11969,0.046,0.05
11970,,
11971,,
11972,,
11973,0.028,0.1
11974,,
11975,0.024,0.024
11976,,
11977,,
11978,,
11979,0.038,0.048
11980,,
11981,0.021,0.028
11982,,
11983,,
11984,,
11985,0.026,0.038
11986,,
11987,0.051,0.063
11988,,
11989,,
11990,,
11991,0.03,0.045
11992,,
11993,0.049,0.085
11994,,
11995,,
11996,,
11997,0.044,0.062
11998,,
11999,0.024,0.042
12000,,
12001,,
12002,,
12003,0.202,0.254
12004,,
12005,0.031,0.049
12006,,
12007,,
12008,,
12009,0.008,0.023
12010,,
12011,0.232,0.262
12012,,
12013,,
12014,,
12015,0.009,0.016
12016,,
12017,0.41,0.592
12018,,
12019,,
12020,,
12021,0.013,0.009
12022,,
12023,0.009,0.009
12024,,
12025,,
12026,,
12027,0.012,0.025
12028,,
12029,0.003,0.011
12030,,
12031,,
12032,,
12033,0.02,0.013
12034,,
12035,0.006,0.008
12036,,
12037,,
12038,,
12039,0.005,0.004
12040,,
12041,0.275,0.282
12042,,
12043,,
12044,,
12045,0.003,0.001
12046,,
12047,0.102,0.094
12048,,
12049,,
12050,,
12051,0.021,0.023
12052,,
12053,0.009,0.006
12054,,
12055,,
12056,,
12057,0.049,0.047
12058,,
12059,0.146,0.138
12060,,
12061,,
12062,,
12063,0.019,0.018
12064,,
12065,0.018,0.018
12066,,
12067,,
12068,,
12069,0.031,0.03
12070,,
12071,0.601,0.597
12072,,
12073,,
12074,,
12075,0.115,0.122
12076,,
12077,0.052,0.041
12078,,
12079,,
12080,,
12081,0.023,0.023
12082,,
12083,0.022,0.021
12084,,
12085,,
12086,,
12087,0.087,0.057
12088,,
12089,0.12,0.086
12090,,
12091,,
12092,,
12093,0.034,-0.005
12094,,
12095,0.141,0.12
12096,,
12097,,
12098,,
12099,-0.003,0.001
12100,,
12101,-0.006,-0.001
12102,,
12103,,
12104,,
12105,0.092,0.11
12106,,
12107,0.014,0.024
12108,,
12109,,
12110,,
12111,0.012,0.022
12112,,
12113,0.002,0.009
12114,,
12115,,
12116,,
12117,-0.005,0.003
12118,,
12119,0.035,0.043
12120,,
12121,,
12122,,
12123,-0.006,0.002
12124,,
12125,0.033,0.037
12126,,
12127,,
12128,,
12129,0.0,0.008
12130,,
12131,0.12,0.123
12132,,
12133,,
12134,,
12135,-0.004,-0.001
12136,,
12137,0.053,0.051
12138,,
12139,,
12140,,
12141,-0.002,0.006
12142,,
12143,0.0,0.001
12144,,
12145,,
12146,,
12147,0.099,0.044
12148,,
12149,0.14,0.068
12150,,
12151,,
12152,,
12153,,
12154,0.038,0.038
12155,,
12156,,
12157,,
12158,0.02,0.037
12159,,
12160,,
12161,,
12162,0.011,0.031
12163,,
12164,,
12165,,
12166,0.008,0.026
12167,,
12168,,
12169,,
12170,0.013,0.032
12171,,
12172,,
12173,,
12174,0.029,0.051
12175,,
12176,,
12177,,
12178,0.472,0.533
12179,,
12180,,
12181,,
12182,0.008,0.035
12183,,
12184,,
12185,,
12186,0.021,0.034
12187,,
12188,,
12189,,
12190,0.035,0.133
12191,,
12192,,
12193,,
12194,0.039,0.03
12195,,
12196,,
12197,,
12198,0.034,0.031
12199,,
12200,,
12201,,
12202,0.368,0.351
12203,,
12204,,
12205,,
12206,0.04,0.041
12207,,
12208,,
12209,,
12210,0.028,0.028
12211,,
12212,,
12213,,
12214,0.013,0.013
12215,,
12216,,
12217,,
12218,0.239,0.214
12219,,
12220,,
12221,,
12222,0.003,0.002
12223,,
12224,,
12225,,
12226,0.145,0.122
12227,,
12228,,
12229,,
12230,0.127,0.116
12231,,
12232,,
12233,,
12234,0.026,0.027
12235,,
12236,,
12237,,
12238,0.095,0.082
12239,,
12240,,
12241,,
12242,0.038,0.038
12243,,
12244,,
12245,,
12246,0.02,0.037
12247,,
12248,,
12249,,
12250,0.011,0.031
12251,,
12252,,
12253,,
12254,0.008,0.026
12255,,
12256,,
12257,,
12258,0.013,0.032
12259,,
12260,,
12261,,
12262,0.029,0.051
12263,,
12264,,
12265,,
12266,0.472,0.533
12267,,
12268,,
12269,,
12270,0.008,0.035
12271,,
12272,,
12273,,
