bb_idx,MT_deepHLApan_bind,MT_deepHLApan_immuno,WT_deepHLApan_bind,WT_deepHLApan_immuno
3166,0.7036,0.9305,0.6614,0.9491
3167,0.6748,0.9721,0.5441,0.978
3168,0.7884,0.0148,0.7737,0.0287
3169,0.2408,0.6558,0.2236,0.6151
3170,0.1517,0.0826,0.1334,0.1041
3171,0.2562,0.6346,0.2664,0.655
3172,0.6421,0.8824,0.5816,0.8938
3173,0.7496,0.9463,0.7145,0.9401
3174,0.6281,0.2735,0.9477,0.0503
3175,0.4476,0.8854,0.4362,0.7609
3176,0.8314,0.4246,0.5083,0.2022
3177,0.616,0.8693,0.3743,0.8024
3178,0.9219,0.9414,0.6959,0.8759
3179,0.7944,0.967,0.4386,0.9508
3180,0.7522,0.4101,0.7086,0.247
3181,0.4652,0.9396,0.3887,0.8918
3182,0.3662,0.3304,0.3593,0.2584
3183,0.5424,0.9513,0.4305,0.9458
3184,0.8789,0.9718,0.8327,0.9701
3185,0.9359,0.9878,0.9371,0.9802
3186,0.974,0.0714,0.9623,0.0224
3187,0.6943,0.8664,0.4487,0.7864
3188,0.711,0.242,0.7442,0.1364
3189,0.6067,0.9249,0.3537,0.8573
3190,0.6775,0.9469,0.5566,0.9104
3191,0.7701,0.9742,0.5916,0.9743
3192,0.2959,0.6012,0.2134,0.3627
3193,0.3818,0.8822,0.1699,0.7991
3194,0.1487,0.3899,0.1821,0.2172
3195,0.3814,0.8818,0.1765,0.8191
3196,0.9395,0.9453,0.9208,0.954
3197,0.6316,0.9743,0.5132,0.971
3198,0.7753,0.6081,0.673,0.3715
3199,0.7993,0.9221,0.7032,0.868
3200,0.9224,0.504,0.9293,0.2181
3201,0.7568,0.9383,0.7171,0.9184
3202,0.9937,0.97,0.9924,0.9763
3203,0.996,0.981,0.984,0.988
3204,0.8745,0.421,0.8142,0.1812
3205,0.9087,0.8533,0.8016,0.6405
3206,0.5189,0.1381,0.6994,0.1613
3207,0.9328,0.899,0.8879,0.8495
3208,0.9963,0.9516,0.9933,0.8865
3209,0.9966,0.977,0.996,0.957
3210,0.5229,0.0958,0.2943,0.0267
3211,0.7366,0.7075,0.4479,0.571
3212,0.3939,0.1686,0.2959,0.2384
3213,0.9394,0.7534,0.382,0.7817
3214,0.9847,0.8845,0.961,0.9246
3215,0.9754,0.9643,0.8057,0.9643
3216,0.7145,0.1282,0.748,0.0394
3217,0.8605,0.735,0.6811,0.6165
3218,0.6247,0.0869,0.9488,0.0876
3219,0.8428,0.7838,0.6123,0.7957
3220,0.8263,0.8812,0.8971,0.8756
3221,0.6763,0.9443,0.7344,0.9429
3222,0.3403,0.0548,0.9231,0.0379
3223,0.2676,0.9205,0.3909,0.899
3224,0.1488,0.11,0.1097,0.1007
3225,0.5276,0.9333,0.44,0.9379
3226,0.5838,0.9083,0.5536,0.9
3227,0.5556,0.987,0.3661,0.9619
3228,0.8998,0.1215,0.871,0.1618
3229,0.4931,0.915,0.4842,0.935
3230,0.4906,0.2424,0.5571,0.3596
3231,0.5488,0.8927,0.5064,0.9101
3232,0.6186,0.9221,0.5852,0.9683
3233,0.8467,0.9902,0.8335,0.9906
3234,0.1633,0.3017,0.1708,0.4146
3235,0.3915,0.8414,0.3903,0.8872
3236,0.387,0.36,0.3696,0.5453
3237,0.2354,0.9152,0.2193,0.934
3238,0.9935,0.8518,0.9971,0.9796
3239,0.8181,0.988,0.8695,0.9914
3240,0.3949,0.2003,0.3658,0.4495
3241,0.4908,0.7875,0.3863,0.8613
3242,0.4009,0.2906,0.4427,0.5691
3243,0.4523,0.8338,0.3737,0.884
3244,0.9882,0.7844,0.9917,0.961
3245,0.6585,0.9744,0.7412,0.9822
3246,0.7791,0.2243,0.7955,0.3417
3247,0.9053,0.911,0.8862,0.8838
3248,0.6058,0.3456,0.7312,0.4571
3249,0.6693,0.8797,0.6057,0.8736
3250,0.8749,0.9121,0.8999,0.9576
3251,0.9016,0.966,0.95,0.9802
3252,0.3532,0.2457,0.4031,0.339
3253,0.5153,0.8873,0.4006,0.8553
3254,0.9984,0.2567,0.9993,0.4822
3255,0.5518,0.8479,0.537,0.8235
3256,0.9056,0.9119,0.8335,0.9521
3257,0.9171,0.948,0.8964,0.9763
3258,0.1664,0.2382,0.167,0.5792
3259,0.4504,0.9288,0.444,0.9186
3260,0.5934,0.2096,0.5405,0.5172
3261,0.5085,0.8451,0.4791,0.9477
3262,0.9464,0.9438,0.9241,0.9816
3263,0.9445,0.9745,0.81,0.9922
3264,0.7718,0.2592,0.8548,0.4847
3265,0.8112,0.9271,0.7194,0.9379
3266,0.0724,0.0831,0.1071,0.2501
3267,0.9074,0.919,0.833,0.9458
3268,0.9928,0.9554,0.9931,0.9542
3269,0.6246,0.9756,0.6748,0.9772
3270,0.8226,0.0383,0.6032,0.0488
3271,0.289,0.512,0.4052,0.614
3272,0.5241,0.084,0.9489,0.1095
3273,0.4148,0.7681,0.3783,0.8329
3274,0.8501,0.7465,0.9794,0.8461
3275,0.6549,0.9647,0.9778,0.9743
3276,0.7255,0.02,0.7891,0.0191
3277,0.3978,0.5834,0.4345,0.6325
3278,0.4039,0.0995,0.5099,0.1203
3279,0.5358,0.6561,0.6545,0.6416
3280,0.7996,0.725,0.8785,0.7375
3281,0.9622,0.9564,0.9293,0.9714
3282,0.6485,0.0602,0.7486,0.0498
3283,0.69,0.6006,0.6734,0.6231
3284,0.4094,0.196,0.562,0.2368
3285,0.5728,0.7881,0.7641,0.6468
3286,0.9917,0.9094,0.9946,0.9072
3287,0.8863,0.9563,0.8251,0.9653
3288,0.12,0.3596,0.2415,0.3715
3289,0.2753,0.8543,0.3796,0.9022
3290,0.2798,0.3643,0.3221,0.4089
3291,0.2642,0.8932,0.3991,0.841
3292,0.9709,0.9508,0.9865,0.9429
3293,0.8635,0.9751,0.9015,0.9718
3294,0.9083,0.0569,0.9187,0.048
3295,0.9557,0.6858,0.9469,0.7492
3296,0.1216,0.1447,0.1506,0.1641
3297,0.8924,0.8597,0.8825,0.8299
3298,0.9926,0.9119,0.9894,0.9194
3299,0.9631,0.9753,0.9461,0.9788
3300,0.9705,0.1673,0.9651,0.1351
3301,0.9584,0.8383,0.8519,0.9022
3302,0.3422,0.3459,0.2786,0.3437
3303,0.7493,0.9612,0.8109,0.9352
3304,0.9513,0.9395,0.9401,0.9604
3305,0.9558,0.9865,0.8887,0.9903
3306,0.1803,0.3234,0.8821,0.21
3307,0.4636,0.926,0.5967,0.95
3308,0.1449,0.4642,0.4271,0.3561
3309,0.368,0.98,0.5111,0.9662
3310,0.9947,0.9584,0.9667,0.9732
3311,0.9763,0.991,0.9988,0.9938
3312,0.1527,0.3036,0.2989,0.1807
3313,0.5112,0.954,0.515,0.9138
3314,0.1331,0.4492,0.159,0.3557
3315,0.4963,0.9846,0.6023,0.9742
3316,0.9682,0.9864,0.9853,0.9823
3317,0.8397,0.9924,0.9557,0.9903
3318,0.6958,0.2666,0.4972,0.4299
3319,0.6446,0.8963,0.5708,0.9603
3320,0.5962,0.2268,0.7471,0.3202
3321,0.677,0.9011,0.695,0.9462
3322,0.8947,0.9421,0.9493,0.9717
3323,0.75,0.9699,0.9831,0.9847
3324,0.7165,0.1328,0.6917,0.1891
3325,0.3311,0.8776,0.5284,0.938
3326,0.5061,0.0821,0.5493,0.1559
3327,0.2934,0.8266,0.4647,0.9267
3328,0.5026,0.901,0.686,0.9622
3329,0.512,0.9622,0.7711,0.9839
3330,0.6498,0.0487,0.7191,0.0556
3331,0.3667,0.6487,0.5614,0.8104
3332,0.2304,0.053,0.1815,0.0949
3333,0.1752,0.6244,0.4084,0.7654
3334,0.5334,0.7671,0.717,0.9443
3335,0.777,0.8902,0.8855,0.9788
3336,0.0888,0.0417,0.2152,0.0449
3337,0.2741,0.7502,0.4848,0.7561
3338,0.1348,0.1025,0.1094,0.0917
3339,0.0519,0.5674,0.1504,0.6077
3340,0.6781,0.7933,0.7264,0.9003
3341,0.4524,0.9131,0.5018,0.9554
3342,0.2848,0.0986,0.2911,0.1047
3343,0.5891,0.5612,0.7437,0.6232
3344,0.1536,0.0508,0.1457,0.0701
3345,0.3633,0.6018,0.4798,0.6436
3346,0.8554,0.7983,0.791,0.8602
3347,0.4698,0.9087,0.5365,0.9299
3348,0.237,0.2471,0.203,0.149
3349,0.7933,0.6642,0.7054,0.6455
3350,0.4446,0.1191,0.175,0.0826
3351,0.5449,0.6621,0.714,0.7924
3352,0.6778,0.8477,0.866,0.8868
3353,0.6529,0.8882,0.6261,0.9195
3354,0.2014,0.4616,0.3266,0.2641
3355,0.7167,0.9461,0.818,0.9187
3356,0.3175,0.3383,0.4854,0.2819
3357,0.6566,0.9727,0.7053,0.9694
3358,0.9928,0.9698,0.9817,0.9757
3359,0.9527,0.978,0.9918,0.9787
3360,0.0575,0.5938,0.1758,0.5815
3361,0.1602,0.9046,0.3921,0.9645
3362,0.0915,0.3233,0.1485,0.3318
3363,0.1121,0.949,0.5521,0.9747
3364,0.9194,0.9686,0.8798,0.9882
3365,0.4715,0.987,0.7055,0.9919
3366,0.294,0.1255,0.4641,0.1008
3367,0.3959,0.6873,0.5506,0.6217
3368,0.575,0.231,0.5379,0.1974
3369,0.5047,0.8442,0.5159,0.8263
3370,0.8278,0.9135,0.7553,0.9022
3371,0.784,0.9629,0.7597,0.9594
3372,0.644,0.3407,0.688,0.315
3373,0.4613,0.8604,0.4577,0.8638
3374,0.4602,0.3714,0.4117,0.3136
3375,0.6528,0.9014,0.6348,0.9109
3376,0.881,0.9694,0.8442,0.9667
3377,0.9749,0.9867,0.9621,0.98
3378,0.8464,0.1356,0.8345,0.1446
3379,0.6553,0.868,0.6798,0.8224
3380,0.2382,0.2137,0.2509,0.2047
3381,0.6187,0.8581,0.6561,0.855
3382,0.8001,0.9449,0.8029,0.9384
3383,0.5611,0.971,0.5952,0.9651
3384,0.649,0.0802,0.6397,0.0696
3385,0.6702,0.7843,0.6949,0.7562
3386,0.2323,0.3379,0.2378,0.3197
3387,0.9576,0.8758,0.9501,0.9111
3388,0.9442,0.9427,0.9399,0.934
3389,0.8519,0.9789,0.8146,0.9761
3390,0.3781,0.2939,0.3524,0.2834
3391,0.8817,0.7849,0.8914,0.8473
3392,0.3732,0.1953,0.3762,0.1874
3393,0.9416,0.5974,0.935,0.65
3394,0.9244,0.9372,0.9153,0.951
3395,0.7755,0.9815,0.7887,0.9804
3396,0.2456,0.365,0.2288,0.3803
3397,0.354,0.9359,0.2927,0.9256
3398,0.2047,0.3055,0.1532,0.2826
3399,0.4291,0.8999,0.4126,0.8823
3400,0.8793,0.9685,0.8471,0.9683
3401,0.7158,0.9823,0.6399,0.9759
3402,0.1061,0.224,0.1672,0.0877
3403,0.2145,0.8638,0.217,0.7884
3404,0.2083,0.2376,0.1415,0.1422
3405,0.2348,0.6695,0.2118,0.5802
3406,0.6682,0.911,0.4313,0.882
3407,0.6776,0.9624,0.4241,0.9512
3408,0.6806,0.2049,0.5099,0.1063
3409,0.6579,0.7648,0.6272,0.6932
3410,0.1652,0.2071,0.1313,0.1759
3411,0.3895,0.6991,0.3979,0.6013
3412,0.7996,0.9294,0.7099,0.8904
3413,0.9639,0.9569,0.8969,0.9377
3414,0.4229,0.0424,0.6684,0.1201
3415,0.4611,0.4661,0.5641,0.8081
3416,0.0353,0.0411,0.1605,0.1513
3417,0.3681,0.7033,0.6477,0.8713
3418,0.8881,0.7611,0.9627,0.9458
3419,0.6726,0.9098,0.8897,0.9723
3420,0.0402,0.0111,0.0576,0.0211
3421,0.3776,0.3504,0.5658,0.5871
3422,0.3968,0.0178,0.6077,0.0426
3423,0.0969,0.6298,0.1949,0.7918
3424,0.6243,0.648,0.8855,0.8652
3425,0.6375,0.8581,0.7941,0.9332
3426,0.7886,0.1195,0.8315,0.2123
3427,0.7749,0.5923,0.8414,0.7725
3428,0.5399,0.0532,0.6,0.1117
3429,0.583,0.8432,0.6593,0.902
3430,0.7908,0.7583,0.843,0.9522
3431,0.9261,0.9062,0.9543,0.9667
3432,0.3553,0.0756,0.3768,0.0933
3433,0.6064,0.6502,0.6474,0.7409
3434,0.0847,0.0432,0.1138,0.0712
3435,0.3399,0.8416,0.3506,0.8754
3436,0.9471,0.8081,0.9638,0.8991
3437,0.5874,0.9312,0.6622,0.9538
3438,0.7259,0.1557,0.7404,0.2785
3439,0.2286,0.7167,0.2438,0.7581
3440,0.0478,0.0973,0.0577,0.1269
3441,0.1841,0.8339,0.2222,0.9292
3442,0.7043,0.8883,0.723,0.9392
3443,0.6119,0.9695,0.6752,0.9609
3444,0.5294,0.2806,0.5821,0.2925
3445,0.8013,0.9244,0.8294,0.8193
3446,0.1863,0.1661,0.1646,0.1872
3447,0.6988,0.933,0.704,0.9721
3448,0.9433,0.9566,0.9447,0.9431
3449,0.6891,0.9755,0.7487,0.9367
3450,0.1274,0.4995,0.3265,0.5284
3451,0.4808,0.8934,0.5468,0.9273
3452,0.1945,0.3814,0.1462,0.2517
3453,0.5628,0.9172,0.821,0.9681
3454,0.8562,0.9647,0.9443,0.9775
3455,0.7093,0.9739,0.8105,0.987
3456,0.2633,0.3605,0.2778,0.216
3457,0.8875,0.7831,0.9144,0.7602
3458,0.1289,0.1441,0.212,0.0979
3459,0.8393,0.885,0.7197,0.826
3460,0.6076,0.9515,0.5768,0.9199
3461,0.3991,0.963,0.4869,0.9611
3462,0.6138,0.2504,0.7354,0.1825
3463,0.607,0.8179,0.5857,0.7836
3464,0.2927,0.2201,0.1565,0.1983
3465,0.8079,0.8969,0.6834,0.89
3466,0.837,0.9599,0.6549,0.9458
3467,0.8589,0.9794,0.5801,0.9706
3468,0.6177,0.382,0.706,0.4281
3469,0.6835,0.8773,0.7531,0.8936
3470,0.6965,0.2078,0.7641,0.216
3471,0.7335,0.8411,0.7258,0.7801
3472,0.8566,0.9316,0.8663,0.9317
3473,0.9324,0.9799,0.9376,0.9771
3474,0.2411,0.3602,0.1826,0.5836
3475,0.375,0.9065,0.4213,0.9247
3476,0.3254,0.3266,0.672,0.3182
3477,0.4795,0.9077,0.3922,0.8797
3478,0.919,0.9735,0.9403,0.9558
3479,0.903,0.9886,0.8961,0.9836
3480,0.4585,0.5368,0.4517,0.6397
3481,0.7446,0.9298,0.8013,0.9033
3482,0.1138,0.3326,0.2567,0.3899
3483,0.6023,0.8324,0.6545,0.8293
3484,0.8925,0.9804,0.9522,0.9493
3485,0.8938,0.9935,0.9231,0.9858
3486,0.3413,0.2991,0.3649,0.24
3487,0.5324,0.8187,0.3972,0.8117
3488,0.9348,0.4001,0.9928,0.6387
3489,0.5143,0.7394,0.4257,0.7425
3490,0.6372,0.9506,0.585,0.9087
3491,0.3483,0.9703,0.4557,0.9742
3492,0.822,0.2485,0.8125,0.2819
3493,0.4766,0.8233,0.4018,0.859
3494,0.6742,0.2741,0.8944,0.4216
3495,0.5722,0.6758,0.3064,0.6193
3496,0.529,0.9178,0.3585,0.9306
3497,0.2813,0.9707,0.1314,0.9729
3498,0.1652,0.2472,0.0357,0.2784
3499,0.269,0.7706,0.1758,0.7613
3500,0.196,0.257,0.1966,0.4838
3501,0.3903,0.6789,0.1236,0.5489
3502,0.7642,0.9301,0.7276,0.8861
3503,0.6136,0.9661,0.3847,0.9669
3504,0.137,0.3246,0.1329,0.5368
3505,0.3857,0.8896,0.2486,0.925
3506,0.5616,0.2404,0.7843,0.4592
3507,0.2241,0.8502,0.1224,0.7801
3508,0.9577,0.9713,0.9798,0.9651
3509,0.9103,0.9803,0.8056,0.9763
3510,0.4342,0.5633,0.3196,0.3246
3511,0.7429,0.8523,0.3882,0.7639
3512,0.8436,0.4592,0.5103,0.3142
3513,0.7327,0.7871,0.5327,0.713
3514,0.523,0.9586,0.5518,0.9221
3515,0.6291,0.9849,0.5615,0.9226
3516,0.2782,0.4679,0.159,0.2973
3517,0.6814,0.8176,0.5137,0.8729
3518,0.8965,0.5431,0.7252,0.4818
3519,0.5068,0.9229,0.3395,0.8997
3520,0.938,0.9655,0.8774,0.9553
3521,0.9448,0.981,0.9423,0.968
3522,0.3323,0.6433,0.2725,0.4572
3523,0.4763,0.8367,0.3163,0.8826
3524,0.9769,0.5612,0.8016,0.4692
3525,0.4079,0.9021,0.217,0.8421
3526,0.6682,0.9677,0.3739,0.9662
3527,0.7452,0.9848,0.632,0.9802
3528,0.5789,0.3549,0.6733,0.2824
3529,0.548,0.7622,0.6659,0.8304
3530,0.5702,0.3587,0.4929,0.3084
3531,0.6746,0.8865,0.7341,0.8459
3532,0.7751,0.9575,0.7778,0.9545
3533,0.7593,0.9797,0.7858,0.9692
3534,0.5412,0.2866,0.554,0.2153
3535,0.5744,0.7367,0.6645,0.8777
3536,0.9839,0.383,0.9419,0.3792
3537,0.5161,0.9012,0.4875,0.932
3538,0.7441,0.968,0.7373,0.9735
3539,0.508,0.9821,0.5509,0.9846
3540,0.5383,0.1964,0.5043,0.1802
3541,0.4608,0.6552,0.5187,0.7906
3542,0.6074,0.3718,0.5227,0.2802
3543,0.5319,0.7693,0.5756,0.8789
3544,0.8688,0.9069,0.8598,0.9619
3545,0.8709,0.9647,0.8704,0.976
3546,0.1208,0.2413,0.0877,0.2824
3547,0.2277,0.578,0.3179,0.7565
3548,0.6372,0.2335,0.538,0.2486
3549,0.363,0.8101,0.3043,0.8924
3550,0.9933,0.9422,0.8891,0.9666
3551,0.7926,0.976,0.8223,0.9834
3552,0.9951,0.1239,0.9932,0.0455
3553,0.1942,0.636,0.3223,0.6059
3554,0.4328,0.2226,0.3382,0.3505
3555,0.2729,0.8906,0.3069,0.8797
3556,0.7059,0.9402,0.6269,0.9499
3557,0.4014,0.9769,0.4251,0.9786
3558,0.9832,0.0711,0.827,0.1109
3559,0.4992,0.7881,0.7628,0.7013
3560,0.2085,0.2952,0.5128,0.1815
3561,0.644,0.9715,0.8181,0.7961
3562,0.8908,0.958,0.9798,0.9093
3563,0.6813,0.9831,0.9893,0.9625
3564,0.4296,0.0572,0.7081,0.1197
3565,0.3313,0.7632,0.4746,0.7216
3566,0.3247,0.1145,0.5044,0.1948
3567,0.5611,0.9157,0.6813,0.8019
3568,0.7888,0.9595,0.8983,0.9318
3569,0.7539,0.9723,0.9425,0.9609
3570,0.8762,0.1623,0.8552,0.2232
3571,0.8856,0.8663,0.8408,0.7243
3572,0.2655,0.1107,0.1765,0.1338
3573,0.9969,0.9341,0.9949,0.728
3574,0.9881,0.9617,0.9769,0.9051
3575,0.9812,0.9754,0.9679,0.9566
3576,0.4283,0.2347,0.4929,0.1314
3577,0.8554,0.7945,0.8877,0.6574
3578,0.2766,0.1925,0.2861,0.1939
3579,0.6942,0.9064,0.8462,0.7665
3580,0.8949,0.9163,0.95,0.8747
3581,0.653,0.9588,0.753,0.9429
3582,0.2434,0.3465,0.2582,0.1955
3583,0.2713,0.8841,0.2778,0.6811
3584,0.9993,0.2751,0.9954,0.2643
3585,0.2443,0.8488,0.2648,0.6443
3586,0.6618,0.915,0.7798,0.8545
3587,0.717,0.9623,0.7102,0.9529
3588,0.0737,0.0521,0.0644,0.08
3589,0.3137,0.7553,0.1824,0.7431
3590,0.998,0.241,0.9521,0.2117
3591,0.3345,0.7698,0.2585,0.6542
3592,0.6719,0.8623,0.6097,0.8574
3593,0.7435,0.9552,0.7069,0.9343
3594,0.3353,0.05,0.5943,0.0358
3595,0.454,0.5909,0.4735,0.6714
3596,0.1236,0.2271,0.271,0.1814
3597,0.3966,0.6256,0.5081,0.5722
3598,0.8028,0.8323,0.7397,0.823
3599,0.5235,0.9548,0.6032,0.9274
3600,0.9541,0.0857,0.7988,0.1678
3601,0.6226,0.7149,0.6985,0.785
3602,0.5692,0.3285,0.6029,0.2026
3603,0.5902,0.8739,0.6704,0.7253
3604,0.9889,0.9023,0.9401,0.9286
3605,0.9855,0.9574,0.9798,0.953
3606,0.1341,0.0152,0.0074,0.1945
3607,0.1046,0.015,0.0472,0.0866
3608,0.1786,0.8936,0.0045,0.9494
3609,0.0239,0.9712,0.0033,0.9774
3610,0.3631,0.2204,0.1209,0.2756
3611,0.0089,0.0212,0.0066,0.0368
3612,0.2654,0.7879,0.035,0.8157
3613,0.0369,0.9769,0.0155,0.9833
3614,0.2896,0.1672,0.1735,0.1458
3615,0.005,0.0048,0.0041,0.024
3616,0.1371,0.7885,0.0277,0.8932
3617,0.4148,0.9833,0.2603,0.9903
3618,0.4305,0.0015,0.4631,0.002
3619,0.021,0.0037,0.0638,0.0182
3620,0.4737,0.8214,0.582,0.9196
3621,0.0863,0.9812,0.1598,0.9931
3622,0.0141,0.0111,0.0416,0.0089
3623,0.5931,0.0044,0.5556,0.0125
3624,0.1116,0.7828,0.1068,0.8761
3625,0.0323,0.9684,0.0153,0.9893
3626,0.527,0.0686,0.7658,0.0446
3627,0.0008,0.0035,0.0014,0.0052
3628,0.0607,0.827,0.0686,0.8965
3629,0.0182,0.988,0.0297,0.9926
3630,0.1767,0.0694,0.0567,0.0528
3631,0.009,0.0362,0.0393,0.0548
3632,0.807,0.9727,0.1096,0.9752
3633,0.8471,0.9942,0.1965,0.9951
3634,0.0085,0.0346,0.0078,0.0627
3635,0.0013,0.1554,0.7999,0.1355
3636,0.9837,0.9818,0.9489,0.9863
3637,0.002,0.9931,0.0059,0.9936
3638,0.01,0.1172,0.0521,0.306
3639,0.3992,0.0697,0.1855,0.0642
3640,0.0105,0.967,0.0098,0.9483
3641,0.0982,0.9895,0.0044,0.9784
3642,0.0632,0.227,0.0259,0.2239
3643,0.0101,0.0152,0.0033,0.0134
3644,0.017,0.8582,0.0083,0.8837
3645,0.0529,0.9781,0.0062,0.9815
3646,0.1967,0.2284,0.2384,0.3259
3647,0.0151,0.1765,0.0317,0.2079
3648,0.3153,0.9503,0.7953,0.9773
3649,0.9956,0.9924,0.9941,0.994
3650,0.0976,0.1132,0.1059,0.0807
3651,0.0015,0.0819,0.0021,0.0484
3652,0.0171,0.9558,0.0137,0.963
3653,0.0034,0.9904,0.0073,0.9904
3654,0.0432,0.0727,0.0409,0.0541
3655,0.7958,0.0289,0.8221,0.0321
3656,0.0171,0.9148,0.0181,0.9642
3657,0.009,0.99,0.0151,0.991
3658,0.1633,0.1514,0.199,0.3118
3659,0.0473,0.0397,0.0476,0.0495
3660,0.2504,0.8432,0.2553,0.87
3661,0.0168,0.979,0.0143,0.9827
3662,0.0517,0.3258,0.0565,0.3402
3663,0.7916,0.0471,0.7992,0.0577
3664,0.0346,0.9057,0.0236,0.9122
3665,0.2307,0.9869,0.1882,0.9891
3666,0.4525,0.2431,0.3714,0.1858
3667,0.199,0.1633,0.1168,0.1171
3668,0.1343,0.9359,0.1378,0.9055
3669,0.3889,0.9914,0.3242,0.9905
3670,0.0479,0.0826,0.2017,0.0448
3671,0.0076,0.5632,0.0065,0.4201
3672,0.0835,0.9932,0.0732,0.9806
3673,0.6305,0.9948,0.3195,0.9912
3674,0.1952,0.026,0.2883,0.0108
3675,0.0066,0.0978,0.008,0.1646
3676,0.029,0.9875,0.043,0.9651
3677,0.9321,0.995,0.955,0.9931
3678,0.1341,0.0152,0.0074,0.1945
3679,0.1046,0.015,0.0472,0.0866
3680,0.1786,0.8936,0.0045,0.9494
3681,0.0239,0.9712,0.0033,0.9774
3682,0.3631,0.2204,0.1209,0.2756
3683,0.0089,0.0212,0.0066,0.0368
3684,0.2654,0.7879,0.035,0.8157
3685,0.0369,0.9769,0.0155,0.9833
3686,0.2896,0.1672,0.1735,0.1458
3687,0.005,0.0048,0.0041,0.024
3688,0.1371,0.7885,0.0277,0.8932
3689,0.4148,0.9833,0.2603,0.9903
3690,0.4305,0.0015,0.4631,0.002
3691,0.021,0.0037,0.0638,0.0182
3692,0.4737,0.8214,0.582,0.9196
3693,0.0863,0.9812,0.1598,0.9931
3694,0.0141,0.0111,0.0416,0.0089
3695,0.5931,0.0044,0.5556,0.0125
3696,0.1116,0.7828,0.1068,0.8761
3697,0.0323,0.9684,0.0153,0.9893
3698,0.527,0.0686,0.7658,0.0446
3699,0.0008,0.0035,0.0014,0.0052
3700,0.0607,0.827,0.0686,0.8965
3701,0.0182,0.988,0.0297,0.9926
3702,0.1767,0.0694,0.0567,0.0528
3703,0.009,0.0362,0.0393,0.0548
3704,0.807,0.9727,0.1096,0.9752
3705,0.8471,0.9942,0.1965,0.9951
3706,0.0085,0.0346,0.0078,0.0627
3707,0.0013,0.1554,0.7999,0.1355
3708,0.9837,0.9818,0.9489,0.9863
3709,0.002,0.9931,0.0059,0.9936
3710,0.01,0.1172,0.0521,0.306
3711,0.3992,0.0697,0.1855,0.0642
3712,0.0105,0.967,0.0098,0.9483
3713,0.0982,0.9895,0.0044,0.9784
3714,0.0165,0.0654,0.007,0.1982
3715,0.0001,0.0188,0.0,0.0456
3716,0.0003,0.8026,0.0004,0.8997
3717,0.0007,0.9765,0.0005,0.9814
3718,0.0327,0.0541,0.0193,0.0522
3719,0.0,0.0825,0.0,0.0531
3720,0.001,0.8246,0.0008,0.8014
3721,0.0002,0.993,0.0001,0.9917
3722,0.0209,0.1986,0.0198,0.0173
3723,0.0001,0.0736,0.0,0.0171
3724,0.0015,0.9118,0.0019,0.8881
3725,0.0004,0.9825,0.0001,0.9811
3726,0.1633,0.162,0.0857,0.0293
3727,0.0,0.206,0.0,0.0282
3728,0.0066,0.9472,0.0053,0.9337
3729,0.0003,0.9895,0.0002,0.9852
3730,0.4944,0.1034,0.4121,0.0203
3731,0.0001,0.096,0.0,0.0296
3732,0.0612,0.9414,0.0602,0.9142
3733,0.0019,0.9832,0.0016,0.9752
3734,0.5343,0.2758,0.5026,0.2313
3735,0.0008,0.5254,0.001,0.4163
3736,0.0112,0.9022,0.0125,0.903
3737,0.0301,0.9834,0.0525,0.9746
3738,0.1802,0.5725,0.1766,0.5003
3739,0.0034,0.8217,0.0052,0.6043
3740,0.178,0.8789,0.1959,0.9422
3741,0.3088,0.9859,0.4166,0.9798
3742,0.4643,0.1374,0.0941,0.0974
3743,0.0022,0.3872,0.0066,0.3044
3744,0.9454,0.9352,0.0989,0.9661
3745,0.375,0.9875,0.2722,0.9802
3746,0.0971,0.4687,0.0903,0.4954
3747,0.0017,0.7513,0.0015,0.6731
3748,0.045,0.9613,0.0463,0.9009
3749,0.0025,0.9912,0.0022,0.9854
3750,0.0998,0.5316,0.1545,0.5094
3751,0.0008,0.3233,0.0012,0.3737
3752,0.0207,0.993,0.0272,0.9844
3753,0.0003,0.9939,0.0022,0.9955
3754,0.0316,0.7449,0.0934,0.7999
3755,0.97,0.6724,0.9942,0.6856
3756,0.0011,0.986,0.0049,0.991
3757,0.0307,0.9975,0.3338,0.998
3758,0.6957,0.7257,0.7232,0.592
3759,0.0004,0.168,0.0012,0.1778
3760,0.0076,0.963,0.0148,0.9482
3761,0.0148,0.9948,0.0984,0.9934
3762,0.0083,0.4998,0.0086,0.3679
3763,0.0001,0.26,0.0001,0.2817
3764,0.0041,0.9785,0.0035,0.9856
3765,0.0262,0.9958,0.0511,0.9958
3766,0.015,0.4416,0.0146,0.4195
3767,0.0002,0.581,0.0001,0.4833
3768,0.0019,0.9945,0.0014,0.9947
3769,0.0071,0.9965,0.0221,0.9973
3770,0.145,0.0798,0.1613,0.1254
3771,0.0007,0.1211,0.0007,0.0657
3772,0.0368,0.9829,0.0544,0.98
3773,0.0033,0.9944,0.0031,0.9943
3774,0.0071,0.2132,0.0062,0.1675
3775,0.0008,0.0772,0.0004,0.0549
3776,0.0174,0.9844,0.0172,0.9805
3777,0.0003,0.9911,0.0004,0.9896
3778,0.1204,0.3757,0.1271,0.2076
3779,0.6443,0.4121,0.9755,0.1835
3780,0.0066,0.9923,0.0015,0.9936
3781,0.0721,0.9921,0.0928,0.9886
3782,0.7503,0.2025,0.8276,0.2515
