subset,isic_id,image_path,target,level,source,qbar
ITB-HQ,ISIC_4345114,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4345114.jpg,0,original,isic2020,0.719325
ITB-HQ,ISIC_5919794,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5919794.jpg,0,original,isic2020,0.7695500000000001
ITB-HQ,ISIC_3534633,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3534633.jpg,0,original,isic2020,0.66325
ITB-HQ,ISIC_9312312,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9312312.jpg,0,original,isic2020,0.71175
ITB-HQ,ISIC_4608393,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4608393.jpg,0,original,isic2020,0.680225
ITB-HQ,ISIC_3481617,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3481617.jpg,0,original,isic2020,0.671075
ITB-HQ,ISIC_2317156,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2317156.jpg,0,original,isic2020,0.6804500000000001
ITB-HQ,ISIC_3592293,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3592293.jpg,0,original,isic2020,0.67545
ITB-HQ,ISIC_1985436,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1985436.jpg,0,original,isic2020,0.72165
ITB-HQ,ISIC_3230630,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3230630.jpg,0,original,isic2020,0.67245
ITB-HQ,ISIC_0159782,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0159782.jpg,0,original,isic2020,0.686725
ITB-HQ,ISIC_0166988,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0166988.jpg,0,original,isic2020,0.658975
ITB-HQ,ISIC_8384985,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8384985.jpg,0,original,isic2020,0.7413
ITB-HQ,ISIC_6702684,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6702684.jpg,0,original,isic2020,0.6567
ITB-HQ,ISIC_8917822,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8917822.jpg,0,original,isic2020,0.7071999999999999
ITB-HQ,ISIC_1786906,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1786906.jpg,0,original,isic2020,0.680025
ITB-HQ,ISIC_9888203,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9888203.jpg,0,original,isic2020,0.700775
ITB-HQ,ISIC_0285051,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0285051.jpg,0,original,isic2020,0.667375
ITB-HQ,ISIC_9977580,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9977580.jpg,0,original,isic2020,0.650525
ITB-HQ,ISIC_8875036,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8875036.jpg,0,original,isic2020,0.7243
ITB-HQ,ISIC_2811886,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2811886.jpg,0,original,isic2020,0.653
ITB-HQ,ISIC_9828800,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9828800.jpg,0,original,isic2020,0.6608499999999999
ITB-HQ,ISIC_3568218,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3568218.jpg,0,original,isic2020,0.6501
ITB-HQ,ISIC_3564136,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3564136.jpg,0,original,isic2020,0.6875249999999999
ITB-HQ,ISIC_6241604,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6241604.jpg,0,original,isic2020,0.6560750000000001
ITB-HQ,ISIC_4490077,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4490077.jpg,0,original,isic2020,0.71145
ITB-HQ,ISIC_9611250,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9611250.jpg,0,original,isic2020,0.6811499999999999
ITB-HQ,ISIC_3234899,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3234899.jpg,0,original,isic2020,0.664025
ITB-HQ,ISIC_2188231,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2188231.jpg,0,original,isic2020,0.668725
ITB-HQ,ISIC_2489834,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2489834.jpg,0,original,isic2020,0.67835
ITB-HQ,ISIC_0278346,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0278346.jpg,0,original,isic2020,0.6676249999999999
ITB-HQ,ISIC_4749576,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4749576.jpg,0,original,isic2020,0.696225
ITB-HQ,ISIC_0416856,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0416856.jpg,0,original,isic2020,0.7203999999999999
ITB-HQ,ISIC_2667803,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2667803.jpg,0,original,isic2020,0.68745
ITB-HQ,ISIC_0941700,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0941700.jpg,0,original,isic2020,0.6644749999999999
ITB-HQ,ISIC_0489611,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0489611.jpg,0,original,isic2020,0.67185
ITB-HQ,ISIC_4103984,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4103984.jpg,0,original,isic2020,0.6512249999999999
ITB-HQ,ISIC_1771856,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1771856.jpg,0,original,isic2020,0.6627500000000001
ITB-HQ,ISIC_1066052,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1066052.jpg,0,original,isic2020,0.71175
ITB-HQ,ISIC_4548995,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4548995.jpg,0,original,isic2020,0.6849999999999999
ITB-HQ,ISIC_5635940,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5635940.jpg,0,original,isic2020,0.7633
ITB-HQ,ISIC_4082515,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4082515.jpg,0,original,isic2020,0.724225
ITB-HQ,ISIC_0621550,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0621550.jpg,0,original,isic2020,0.737975
ITB-HQ,ISIC_7704533,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7704533.jpg,0,original,isic2020,0.740625
ITB-HQ,ISIC_6109274,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6109274.jpg,0,original,isic2020,0.733525
ITB-HQ,ISIC_7492046,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7492046.jpg,0,original,isic2020,0.6783499999999999
ITB-HQ,ISIC_7353913,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7353913.jpg,0,original,isic2020,0.673275
ITB-HQ,ISIC_7266736,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7266736.jpg,0,original,isic2020,0.685875
ITB-HQ,ISIC_8485142,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8485142.jpg,0,original,isic2020,0.673775
ITB-HQ,ISIC_4387517,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4387517.jpg,0,original,isic2020,0.6650750000000001
ITB-HQ,ISIC_9152479,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9152479.jpg,0,original,isic2020,0.6612250000000001
ITB-HQ,ISIC_3338703,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3338703.jpg,0,original,isic2020,0.6879500000000001
ITB-HQ,ISIC_3786438,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3786438.jpg,0,original,isic2020,0.69965
ITB-HQ,ISIC_8381313,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8381313.jpg,0,original,isic2020,0.7353
ITB-HQ,ISIC_7515318,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7515318.jpg,0,original,isic2020,0.6898
ITB-HQ,ISIC_2646829,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2646829.jpg,1,original,isic2020,0.731125
ITB-HQ,ISIC_5102688,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5102688.jpg,0,original,isic2020,0.6801
ITB-HQ,ISIC_6722945,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6722945.jpg,0,original,isic2020,0.66625
ITB-HQ,ISIC_4141515,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4141515.jpg,0,original,isic2020,0.695325
ITB-HQ,ISIC_6696536,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6696536.jpg,0,original,isic2020,0.7165
ITB-HQ,ISIC_6995731,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6995731.jpg,0,original,isic2020,0.6824
ITB-HQ,ISIC_4350772,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4350772.jpg,0,original,isic2020,0.70505
ITB-HQ,ISIC_0533122,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0533122.jpg,1,original,isic2020,0.679925
ITB-HQ,ISIC_5919604,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5919604.jpg,0,original,isic2020,0.670775
ITB-HQ,ISIC_0787851,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0787851.jpg,0,original,isic2020,0.669525
ITB-HQ,ISIC_6992747,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6992747.jpg,0,original,isic2020,0.651275
ITB-HQ,ISIC_5647697,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5647697.jpg,0,original,isic2020,0.704075
ITB-HQ,ISIC_3003666,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3003666.jpg,0,original,isic2020,0.698025
ITB-HQ,ISIC_7618133,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7618133.jpg,0,original,isic2020,0.6523000000000001
ITB-HQ,ISIC_2414689,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2414689.jpg,0,original,isic2020,0.6676249999999999
ITB-HQ,ISIC_3317695,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3317695.jpg,0,original,isic2020,0.6870999999999999
ITB-HQ,ISIC_3072311,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3072311.jpg,0,original,isic2020,0.696325
ITB-HQ,ISIC_4352209,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4352209.jpg,0,original,isic2020,0.655
ITB-HQ,ISIC_6537021,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6537021.jpg,0,original,isic2020,0.6550750000000001
ITB-HQ,ISIC_5923703,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5923703.jpg,0,original,isic2020,0.7097
ITB-HQ,ISIC_1567686,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1567686.jpg,0,original,isic2020,0.6784
ITB-HQ,ISIC_6692281,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6692281.jpg,0,original,isic2020,0.6693
ITB-HQ,ISIC_9782457,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9782457.jpg,0,original,isic2020,0.74685
ITB-HQ,ISIC_0978548,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0978548.jpg,0,original,isic2020,0.6870499999999999
ITB-HQ,ISIC_7799968,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7799968.jpg,0,original,isic2020,0.658125
ITB-HQ,ISIC_2009728,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2009728.jpg,0,original,isic2020,0.6768500000000001
ITB-HQ,ISIC_5813642,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5813642.jpg,0,original,isic2020,0.663025
ITB-HQ,ISIC_5746706,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5746706.jpg,0,original,isic2020,0.66155
ITB-HQ,ISIC_5307210,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5307210.jpg,0,original,isic2020,0.6778250000000001
ITB-HQ,ISIC_4782878,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4782878.jpg,0,original,isic2020,0.7212
ITB-HQ,ISIC_3868662,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3868662.jpg,0,original,isic2020,0.673625
ITB-HQ,ISIC_2222968,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2222968.jpg,0,original,isic2020,0.6658999999999999
ITB-HQ,ISIC_3734674,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3734674.jpg,0,original,isic2020,0.694275
ITB-HQ,ISIC_8125684,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8125684.jpg,0,original,isic2020,0.700725
ITB-HQ,ISIC_2863809,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2863809.jpg,0,original,isic2020,0.680275
ITB-HQ,ISIC_9066489,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9066489.jpg,0,original,isic2020,0.654225
ITB-HQ,ISIC_4385152,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4385152.jpg,0,original,isic2020,0.7106750000000001
ITB-HQ,ISIC_8573837,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8573837.jpg,0,original,isic2020,0.798475
ITB-HQ,ISIC_1198929,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1198929.jpg,0,original,isic2020,0.705925
ITB-HQ,ISIC_9725848,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9725848.jpg,0,original,isic2020,0.685425
ITB-HQ,ISIC_5803938,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5803938.jpg,0,original,isic2020,0.711525
ITB-HQ,ISIC_3911901,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3911901.jpg,0,original,isic2020,0.7335999999999999
ITB-HQ,ISIC_0708003,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0708003.jpg,0,original,isic2020,0.658475
ITB-HQ,ISIC_6124481,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6124481.jpg,1,original,isic2020,0.699075
ITB-HQ,ISIC_9880572,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9880572.jpg,0,original,isic2020,0.677025
ITB-HQ,ISIC_8614712,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8614712.jpg,0,original,isic2020,0.6576500000000001
ITB-HQ,ISIC_0307377,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0307377.jpg,0,original,isic2020,0.76665
ITB-HQ,ISIC_3419245,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3419245.jpg,0,original,isic2020,0.7192
ITB-HQ,ISIC_1454004,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1454004.jpg,0,original,isic2020,0.6623249999999999
ITB-HQ,ISIC_2094429,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2094429.jpg,0,original,isic2020,0.6728000000000001
ITB-HQ,ISIC_2586487,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2586487.jpg,0,original,isic2020,0.754575
ITB-HQ,ISIC_2907942,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2907942.jpg,0,original,isic2020,0.699825
ITB-HQ,ISIC_2815222,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2815222.jpg,0,original,isic2020,0.6967000000000001
ITB-HQ,ISIC_5061661,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5061661.jpg,0,original,isic2020,0.73485
ITB-HQ,ISIC_7764987,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7764987.jpg,0,original,isic2020,0.65475
ITB-HQ,ISIC_4029055,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4029055.jpg,0,original,isic2020,0.6769
ITB-HQ,ISIC_3651451,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3651451.jpg,0,original,isic2020,0.674725
ITB-HQ,ISIC_8544119,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8544119.jpg,0,original,isic2020,0.66455
ITB-HQ,ISIC_9029328,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9029328.jpg,0,original,isic2020,0.68555
ITB-HQ,ISIC_5869699,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5869699.jpg,0,original,isic2020,0.7380500000000001
ITB-HQ,ISIC_5612713,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5612713.jpg,0,original,isic2020,0.7078
ITB-HQ,ISIC_8545201,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8545201.jpg,0,original,isic2020,0.6920999999999999
ITB-HQ,ISIC_8344948,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8344948.jpg,0,original,isic2020,0.72215
ITB-HQ,ISIC_0580222,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0580222.jpg,0,original,isic2020,0.6537
ITB-HQ,ISIC_8536138,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8536138.jpg,0,original,isic2020,0.6706749999999999
ITB-HQ,ISIC_6255251,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6255251.jpg,0,original,isic2020,0.695975
ITB-HQ,ISIC_4610204,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4610204.jpg,0,original,isic2020,0.684625
ITB-HQ,ISIC_9012721,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9012721.jpg,0,original,isic2020,0.7148
ITB-HQ,ISIC_9122215,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9122215.jpg,0,original,isic2020,0.705725
ITB-HQ,ISIC_4247917,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4247917.jpg,0,original,isic2020,0.745775
ITB-HQ,ISIC_2142686,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2142686.jpg,0,original,isic2020,0.702625
ITB-HQ,ISIC_7806612,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7806612.jpg,0,original,isic2020,0.6772500000000001
ITB-HQ,ISIC_7605972,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7605972.jpg,0,original,isic2020,0.6768000000000001
ITB-HQ,ISIC_2620834,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2620834.jpg,0,original,isic2020,0.683225
ITB-HQ,ISIC_4950467,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4950467.jpg,0,original,isic2020,0.7178
ITB-HQ,ISIC_1826803,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1826803.jpg,0,original,isic2020,0.6786
ITB-HQ,ISIC_3311099,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3311099.jpg,0,original,isic2020,0.6757250000000001
ITB-HQ,ISIC_1971254,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1971254.jpg,0,original,isic2020,0.70505
ITB-HQ,ISIC_6553768,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6553768.jpg,0,original,isic2020,0.65995
ITB-HQ,ISIC_8627293,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8627293.jpg,0,original,isic2020,0.6633
ITB-HQ,ISIC_2568066,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2568066.jpg,0,original,isic2020,0.652325
ITB-HQ,ISIC_9250898,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9250898.jpg,0,original,isic2020,0.71905
ITB-HQ,ISIC_3889380,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3889380.jpg,0,original,isic2020,0.729875
ITB-HQ,ISIC_6264379,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6264379.jpg,0,original,isic2020,0.6694
ITB-HQ,ISIC_7491724,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7491724.jpg,0,original,isic2020,0.652475
ITB-HQ,ISIC_9563464,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9563464.jpg,0,original,isic2020,0.6866
ITB-HQ,ISIC_2130800,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2130800.jpg,0,original,isic2020,0.7556499999999999
ITB-HQ,ISIC_6200040,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6200040.jpg,0,original,isic2020,0.6957249999999999
ITB-HQ,ISIC_9202003,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9202003.jpg,0,original,isic2020,0.65435
ITB-HQ,ISIC_0618123,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0618123.jpg,0,original,isic2020,0.6598499999999999
ITB-HQ,ISIC_0801281,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0801281.jpg,0,original,isic2020,0.667225
ITB-HQ,ISIC_7763452,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7763452.jpg,0,original,isic2020,0.70075
ITB-HQ,ISIC_0331124,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0331124.jpg,0,original,isic2020,0.6657
ITB-HQ,ISIC_7027477,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7027477.jpg,0,original,isic2020,0.7365
ITB-HQ,ISIC_4684714,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4684714.jpg,0,original,isic2020,0.668025
ITB-HQ,ISIC_3715736,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3715736.jpg,0,original,isic2020,0.7744
ITB-HQ,ISIC_2212676,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2212676.jpg,0,original,isic2020,0.71085
ITB-HQ,ISIC_1715406,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1715406.jpg,0,original,isic2020,0.72275
ITB-HQ,ISIC_4648130,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4648130.jpg,0,original,isic2020,0.6613
ITB-HQ,ISIC_6694724,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6694724.jpg,0,original,isic2020,0.6858
ITB-HQ,ISIC_4743674,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4743674.jpg,0,original,isic2020,0.688475
ITB-HQ,ISIC_3126652,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3126652.jpg,0,original,isic2020,0.6525
ITB-HQ,ISIC_0682255,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0682255.jpg,0,original,isic2020,0.6843250000000001
ITB-HQ,ISIC_0753112,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0753112.jpg,0,original,isic2020,0.70925
ITB-HQ,ISIC_6687927,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6687927.jpg,0,original,isic2020,0.668675
ITB-HQ,ISIC_0716858,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0716858.jpg,0,original,isic2020,0.6549499999999999
ITB-HQ,ISIC_3814474,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3814474.jpg,0,original,isic2020,0.71345
ITB-HQ,ISIC_9560483,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9560483.jpg,0,original,isic2020,0.76485
ITB-HQ,ISIC_5049365,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5049365.jpg,0,original,isic2020,0.6614
ITB-HQ,ISIC_8347518,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8347518.jpg,0,original,isic2020,0.6925
ITB-HQ,ISIC_6019120,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6019120.jpg,0,original,isic2020,0.685275
ITB-HQ,ISIC_3666219,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3666219.jpg,0,original,isic2020,0.7799750000000001
ITB-HQ,ISIC_4803231,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4803231.jpg,0,original,isic2020,0.7090500000000001
ITB-HQ,ISIC_4365093,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4365093.jpg,0,original,isic2020,0.8283
ITB-HQ,ISIC_7145302,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7145302.jpg,0,original,isic2020,0.77725
ITB-HQ,ISIC_2949131,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2949131.jpg,0,original,isic2020,0.67435
ITB-HQ,ISIC_4693693,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4693693.jpg,0,original,isic2020,0.685125
ITB-HQ,ISIC_3883654,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3883654.jpg,0,original,isic2020,0.66595
ITB-HQ,ISIC_0166059,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0166059.jpg,0,original,isic2020,0.6858249999999999
ITB-HQ,ISIC_2597342,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2597342.jpg,0,original,isic2020,0.70405
ITB-HQ,ISIC_3408742,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3408742.jpg,0,original,isic2020,0.6887000000000001
ITB-HQ,ISIC_9498942,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9498942.jpg,0,original,isic2020,0.690975
ITB-HQ,ISIC_5384059,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5384059.jpg,0,original,isic2020,0.67335
ITB-HQ,ISIC_0911363,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0911363.jpg,0,original,isic2020,0.713875
ITB-HQ,ISIC_0819765,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0819765.jpg,0,original,isic2020,0.6513
ITB-HQ,ISIC_6800834,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6800834.jpg,0,original,isic2020,0.6708
ITB-HQ,ISIC_4283351,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4283351.jpg,0,original,isic2020,0.6816
ITB-HQ,ISIC_6992267,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6992267.jpg,0,original,isic2020,0.7095
ITB-HQ,ISIC_7465237,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7465237.jpg,0,original,isic2020,0.693275
ITB-HQ,ISIC_2645314,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2645314.jpg,0,original,isic2020,0.6724749999999999
ITB-HQ,ISIC_4967564,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4967564.jpg,1,original,isic2020,0.7182499999999999
ITB-HQ,ISIC_6220625,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6220625.jpg,1,original,isic2020,0.6660999999999999
ITB-HQ,ISIC_0538711,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0538711.jpg,0,original,isic2020,0.7017
ITB-HQ,ISIC_2426893,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2426893.jpg,0,original,isic2020,0.675725
ITB-HQ,ISIC_6057892,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6057892.jpg,0,original,isic2020,0.74355
ITB-HQ,ISIC_2258049,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2258049.jpg,0,original,isic2020,0.6799000000000001
ITB-HQ,ISIC_5528563,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5528563.jpg,0,original,isic2020,0.6542
ITB-HQ,ISIC_1990429,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1990429.jpg,0,original,isic2020,0.665775
ITB-HQ,ISIC_1843053,D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1843053.jpg,0,original,isic2020,0.798225
