image_path,subset,qbar,target,p_mc,p_det,p_ts
D:\YJ-Agent\data\paired_dataset\light\ISIC_7694028.jpg,ITB-Edge,0.44632,0,0.110177181661129,0.00035037664929404855,0.031566306948661804
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0793501.jpg,ITB-Edge,0.4633,0,0.01021047867834568,0.0003558470052666962,0.03177080303430557
D:\YJ-Agent\data\paired_dataset\light\ISIC_4265307.jpg,ITB-Edge,0.5055,0,0.12961342930793762,0.00037606939440593123,0.03251092508435249
D:\YJ-Agent\data\paired_dataset\light\ISIC_5963344.jpg,ITB-Edge,0.503,0,0.11062333732843399,0.0003546288062352687,0.031725432723760605
D:\YJ-Agent\data\paired_dataset\light\ISIC_7070020.jpg,ITB-Edge,0.44874,1,0.05002601817250252,0.00034278881503269076,0.03127947077155113
D:\YJ-Agent\data\paired_dataset\medium\ISIC_9644412.jpg,ITB-Edge,0.48082,0,0.015426862053573132,0.00034918999881483614,0.031521689146757126
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0498374.jpg,ITB-Edge,0.52534,0,0.06055948883295059,0.00033316281042061746,0.030910087749361992
D:\YJ-Agent\data\paired_dataset\light\ISIC_9625160.jpg,ITB-Edge,0.54812,0,0.1023610383272171,0.00034423437318764627,0.03133440017700195
D:\YJ-Agent\data\paired_dataset\light\ISIC_4489169.jpg,ITB-Edge,0.4497,0,0.07780205458402634,0.0003496153512969613,0.03153769671916962
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6931277.jpg,ITB-Edge,0.50604,1,0.10211886465549469,0.00036614242708310485,0.03215065971016884
D:\YJ-Agent\data\paired_dataset\light\ISIC_3174431.jpg,ITB-Edge,0.48164,0,0.06439527124166489,0.0003563329519238323,0.03178887814283371
D:\YJ-Agent\data\paired_dataset\light\ISIC_0177860.jpg,ITB-Edge,0.48368,0,0.078319251537323,0.0003481498861219734,0.0314825177192688
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4470766.jpg,ITB-Edge,0.45854,0,0.10065203160047531,0.0003568420361261815,0.031807802617549896
D:\YJ-Agent\data\paired_dataset\light\ISIC_2357876.jpg,ITB-Edge,0.48824,0,0.06352359056472778,0.0003493118565529585,0.03152628242969513
D:\YJ-Agent\data\paired_dataset\medium\ISIC_9684318.jpg,ITB-Edge,0.43068,0,0.09592917561531067,0.00033718033228069544,0.03106500580906868
D:\YJ-Agent\data\paired_dataset\light\ISIC_1235597.jpg,ITB-Edge,0.45196,0,0.06413014233112335,0.0003560112090781331,0.03177690878510475
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3671963.jpg,ITB-Edge,0.4674799999999999,0,0.0963926836848259,0.00034418547875247896,0.03133254498243332
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0922552.jpg,ITB-Edge,0.4803599999999999,0,0.08406531065702438,0.00035105887218378484,0.03159191459417343
D:\YJ-Agent\data\paired_dataset\light\ISIC_8626042.jpg,ITB-Edge,0.51678,0,0.13440628349781036,0.0003714218910317868,0.032342974096536636
D:\YJ-Agent\data\paired_dataset\light\ISIC_5209265.jpg,ITB-Edge,0.4637,0,0.0897836908698082,0.000364017701940611,0.03207278996706009
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8509577.jpg,ITB-Edge,0.4394599999999999,1,0.11791016906499863,0.00033913410152308643,0.031139960512518883
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6600424.jpg,ITB-Edge,0.5128800000000001,0,0.07224010676145554,0.0003410371136851609,0.031212707981467247
D:\YJ-Agent\data\paired_dataset\light\ISIC_3821630.jpg,ITB-Edge,0.4165,0,0.03855893760919571,0.0003750368778128177,0.03247372433543205
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8384985.jpg,ITB-Edge,0.48778,0,0.07712612301111221,0.0003583919024094939,0.031865306198596954
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3481687.jpg,ITB-Edge,0.4768599999999999,0,0.04298265650868416,0.00033422152046114206,0.03095102123916149
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5731061.jpg,ITB-Edge,0.50676,0,0.1306583136320114,0.0003272827889304608,0.030681300908327103
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3503213.jpg,ITB-Edge,0.53876,0,0.10403037071228027,0.00034195795888081193,0.031247831881046295
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6681346.jpg,ITB-Edge,0.5433600000000001,0,0.1336400955915451,0.00033977438579313457,0.031164469197392464
D:\YJ-Agent\data\paired_dataset\light\ISIC_9565330.jpg,ITB-Edge,0.51054,0,0.13650934398174286,0.00036295890458859503,0.03203389048576355
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6335479.jpg,ITB-Edge,0.5110399999999999,0,0.08400119841098785,0.00033125458867289126,0.030836112797260284
D:\YJ-Agent\data\paired_dataset\light\ISIC_3562294.jpg,ITB-Edge,0.5451599999999999,0,0.07739987224340439,0.0003565585648175329,0.03179726377129555
D:\YJ-Agent\data\paired_dataset\medium\ISIC_1826803.jpg,ITB-Edge,0.5111000000000001,0,0.0829949900507927,0.0003391758364159614,0.031141554936766624
D:\YJ-Agent\data\paired_dataset\light\ISIC_3286186.jpg,ITB-Edge,0.5198400000000001,1,0.9979659914970398,0.999554455280304,0.9651134610176086
D:\YJ-Agent\data\paired_dataset\light\ISIC_0322637.jpg,ITB-Edge,0.49656,0,0.04336230456829071,0.00035704721813090146,0.03181542456150055
D:\YJ-Agent\data\paired_dataset\light\ISIC_9089131.jpg,ITB-Edge,0.51796,0,0.10397782176733017,0.000345823063980788,0.03139462321996689
D:\YJ-Agent\data\paired_dataset\light\ISIC_2255411.jpg,ITB-Edge,0.4828199999999999,1,0.12909641861915588,0.00034465716453269124,0.03135043755173683
D:\YJ-Agent\data\paired_dataset\light\ISIC_3821242.jpg,ITB-Edge,0.49874,1,0.10749182850122452,0.00033976012491621077,0.031163914129137993
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3633707.jpg,ITB-Edge,0.4460599999999999,0,0.1197170540690422,0.0003366833843756467,0.03104591555893421
D:\YJ-Agent\data\paired_dataset\light\ISIC_6475946.jpg,ITB-Edge,0.4765799999999999,0,0.06063401699066162,0.0003340699477121234,0.030945174396038055
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4033321.jpg,ITB-Edge,0.5169199999999999,0,0.13854148983955383,0.0003596545138861984,0.03191203624010086
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8107787.jpg,ITB-Edge,0.4650799999999999,0,0.11093181371688843,0.00033456931123510003,0.030964454635977745
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4781205.jpg,ITB-Edge,0.4753199999999999,0,0.0820225328207016,0.0003665725816972554,0.03216639161109924
D:\YJ-Agent\data\paired_dataset\light\ISIC_2524580.jpg,ITB-Edge,0.49252,0,0.10056769102811813,0.00034551069256849587,0.03138279169797897
D:\YJ-Agent\data\paired_dataset\medium\ISIC_1110691.jpg,ITB-Edge,0.5355399999999999,0,0.10509564727544785,0.0003486158966552466,0.03150008246302605
D:\YJ-Agent\data\paired_dataset\light\ISIC_1270305.jpg,ITB-Edge,0.4278399999999999,0,0.09318973124027252,0.0003354588698130101,0.030998768284916878
D:\YJ-Agent\data\paired_dataset\light\ISIC_2470290.jpg,ITB-Edge,0.5160199999999999,0,0.09934768825769424,0.00034783376031555235,0.03147059679031372
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8692218.jpg,ITB-Edge,0.49408,1,0.998454749584198,0.9995415210723877,0.9646942615509033
D:\YJ-Agent\data\paired_dataset\light\ISIC_9714160.jpg,ITB-Edge,0.4841,0,0.10761232674121857,0.0003346018784213811,0.030965713784098625
D:\YJ-Agent\data\paired_dataset\light\ISIC_6498675.jpg,ITB-Edge,0.53132,0,0.022967098280787468,0.0003527551016304642,0.0316554494202137
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7785723.jpg,ITB-Edge,0.48772,1,0.09550054371356964,0.0003560329496394843,0.03177772834897041
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7813241.jpg,ITB-Edge,0.484,0,0.06264996528625488,0.0003506872453726828,0.03157797083258629
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6498790.jpg,ITB-Edge,0.47206,0,0.06402792036533356,0.00034100734046660364,0.031211575493216515
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0779920.jpg,ITB-Edge,0.47528,1,0.9962523579597473,0.999565064907074,0.9654608964920044
D:\YJ-Agent\data\paired_dataset\light\ISIC_0699205.jpg,ITB-Edge,0.48346,0,0.026471449062228203,0.0003554397844709456,0.03175564855337143
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6372726.jpg,ITB-Edge,0.51114,0,0.11112215369939804,0.0003402552683837712,0.031182844191789627
D:\YJ-Agent\data\paired_dataset\light\ISIC_0776581.jpg,ITB-Edge,0.4704999999999999,0,0.09370418637990952,0.000355542782926932,0.03175947815179825
D:\YJ-Agent\data\paired_dataset\light\ISIC_3023646.jpg,ITB-Edge,0.53858,1,0.029532164335250854,0.00034722776035778224,0.031447719782590866
D:\YJ-Agent\data\paired_dataset\light\ISIC_8822331.jpg,ITB-Edge,0.5267600000000001,0,0.09371360391378403,0.00034165216493420303,0.03123617358505726
D:\YJ-Agent\data\paired_dataset\light\ISIC_8644092.jpg,ITB-Edge,0.4624399999999999,0,0.07727503776550293,0.00033512990921735764,0.030986079946160316
D:\YJ-Agent\data\paired_dataset\light\ISIC_2924486.jpg,ITB-Edge,0.4601,0,0.03984597697854042,0.00034941878402605653,0.03153030574321747
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6437676.jpg,ITB-Edge,0.45124,0,0.11642163246870041,0.0003418870619498193,0.031245138496160507
D:\YJ-Agent\data\paired_dataset\light\ISIC_7847667.jpg,ITB-Edge,0.43522,0,0.0963781401515007,0.00034471001708880067,0.0313524529337883
D:\YJ-Agent\data\paired_dataset\light\ISIC_9501851.jpg,ITB-Edge,0.45758,0,0.12472820281982422,0.00035175838274881244,0.0316181406378746
D:\YJ-Agent\data\paired_dataset\medium\ISIC_2100445.jpg,ITB-Edge,0.4849399999999999,0,0.06823942810297012,0.00035267541534267366,0.03165246918797493
D:\YJ-Agent\data\paired_dataset\light\ISIC_8792193.jpg,ITB-Edge,0.4437399999999999,0,0.10996092855930328,0.000378457858460024,0.03259675204753876
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5073847.jpg,ITB-Edge,0.53974,0,0.10222332924604416,0.00033679045736789703,0.031050030142068863
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4967586.jpg,ITB-Edge,0.45236,1,0.06434115022420883,0.00035736459540203214,0.031827203929424286
D:\YJ-Agent\data\paired_dataset\light\ISIC_3206586.jpg,ITB-Edge,0.51782,0,0.06808210909366608,0.0003519931633491069,0.031626928597688675
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4391904.jpg,ITB-Edge,0.4704399999999999,0,0.13677406311035156,0.0003543558996170759,0.03171524778008461
D:\YJ-Agent\data\paired_dataset\light\ISIC_7450965.jpg,ITB-Edge,0.42384,0,0.03369895741343498,0.0003754468052648008,0.032488495111465454
D:\YJ-Agent\data\paired_dataset\light\ISIC_7126877.jpg,ITB-Edge,0.5025999999999999,0,0.09083586931228638,0.00035036978079006076,0.03156604617834091
D:\YJ-Agent\data\paired_dataset\light\ISIC_4743674.jpg,ITB-Edge,0.48392,0,0.07697664946317673,0.00034713142667897046,0.031444091349840164
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6165627.jpg,ITB-Edge,0.50158,0,0.09653358906507492,0.00036069800262339413,0.031950581818819046
D:\YJ-Agent\data\paired_dataset\light\ISIC_1484659.jpg,ITB-Edge,0.4889,1,0.12008156627416611,0.00035299797309562564,0.031664542853832245
D:\YJ-Agent\data\paired_dataset\light\ISIC_6931277.jpg,ITB-Edge,0.54518,1,0.09954451769590378,0.0003535344440024346,0.03168459236621857
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5678113.jpg,ITB-Edge,0.41036,0,0.04550081491470337,0.00034594308817759156,0.03139915689826012
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0741694.jpg,ITB-Edge,0.4358799999999999,0,0.09363480657339096,0.00034719170071184635,0.03144635632634163
D:\YJ-Agent\data\paired_dataset\medium\ISIC_9596685.jpg,ITB-Edge,0.5136000000000001,0,0.09054531902074814,0.0003413881058804691,0.031226104125380516
D:\YJ-Agent\data\paired_dataset\light\ISIC_2895555.jpg,ITB-Edge,0.42614,1,0.023989958688616753,0.00035412205033935606,0.031706519424915314
D:\YJ-Agent\data\paired_dataset\light\ISIC_8040024.jpg,ITB-Edge,0.51128,1,0.03587000444531441,0.00035259066498838365,0.031649306416511536
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5698225.jpg,ITB-Edge,0.4457000000000001,0,0.045462097972631454,0.00035951464087702334,0.031906858086586
D:\YJ-Agent\data\paired_dataset\light\ISIC_0265576.jpg,ITB-Edge,0.53172,0,0.998338520526886,0.9995604157447815,0.9653096199035645
D:\YJ-Agent\data\paired_dataset\light\ISIC_0952472.jpg,ITB-Edge,0.5196,1,0.09350436180830002,0.00034367264015600085,0.03131306543946266
D:\YJ-Agent\data\paired_dataset\light\ISIC_5317348.jpg,ITB-Edge,0.52902,0,0.0383690670132637,0.0003434214449953288,0.0313035286962986
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3948588.jpg,ITB-Edge,0.48932,0,0.07273053377866745,0.00033971897209994495,0.031162353232502937
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0719381.jpg,ITB-Edge,0.53688,0,0.10252182930707932,0.00033991161035373807,0.0311697106808424
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6463417.jpg,ITB-Edge,0.5193800000000001,0,0.09865759313106537,0.00033375094062648714,0.0309328343719244
D:\YJ-Agent\data\paired_dataset\medium\ISIC_9672719.jpg,ITB-Edge,0.53598,0,0.060273971408605576,0.00034083492937497795,0.03120499476790428
D:\YJ-Agent\data\paired_dataset\light\ISIC_2901944.jpg,ITB-Edge,0.48852,0,0.18747593462467194,0.00036868013557977974,0.03224330022931099
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5951430.jpg,ITB-Edge,0.5089199999999999,0,0.08828207105398178,0.00034821630106307566,0.031485024839639664
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5324428.jpg,ITB-Edge,0.4790400000000001,0,0.06270048767328262,0.0003576375893317163,0.0318373367190361
D:\YJ-Agent\data\paired_dataset\light\ISIC_3941123.jpg,ITB-Edge,0.54216,1,0.045987553894519806,0.0003589146654121578,0.03188466280698776
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4297655.jpg,ITB-Edge,0.43632,0,0.0687079057097435,0.000345111358910799,0.03136766329407692
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7850191.jpg,ITB-Edge,0.48672,0,0.034448880702257156,0.0003473288961686194,0.03145154193043709
D:\YJ-Agent\data\paired_dataset\light\ISIC_8325226.jpg,ITB-Edge,0.5088799999999999,1,0.143305703997612,0.00037608874845318496,0.03251161798834801
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5194334.jpg,ITB-Edge,0.4984599999999999,0,0.04172689840197563,0.0003498004225548357,0.031544655561447144
D:\YJ-Agent\data\paired_dataset\light\ISIC_5758388.jpg,ITB-Edge,0.51996,1,0.8429285287857056,0.999584972858429,0.9661281704902649
D:\YJ-Agent\data\paired_dataset\light\ISIC_9956744.jpg,ITB-Edge,0.50444,0,0.10400146245956421,0.00034155152388848364,0.031232338398694992
D:\YJ-Agent\data\paired_dataset\light\ISIC_8584089.jpg,ITB-Edge,0.5117600000000001,0,0.013066566549241543,0.00035587852471508086,0.03177197650074959
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3139766.jpg,ITB-Edge,0.5269799999999999,0,0.051840879023075104,0.00035893727908842266,0.031885500997304916
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6134767.jpg,ITB-Edge,0.52214,0,0.10035927593708038,0.0003468373906798661,0.031432975083589554
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3538402.jpg,ITB-Edge,0.47712,0,0.10994904488325119,0.00037600184441544116,0.0325084887444973
D:\YJ-Agent\data\paired_dataset\medium\ISIC_9150627.jpg,ITB-Edge,0.53376,0,0.13133910298347473,0.00035187238245271146,0.03162241354584694
D:\YJ-Agent\data\paired_dataset\light\ISIC_0179267.jpg,ITB-Edge,0.4998799999999999,0,0.035475727170705795,0.000353098614141345,0.03166830167174339
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0684951.jpg,ITB-Edge,0.44528,0,0.09031045436859131,0.00034220435190945864,0.03125721961259842
D:\YJ-Agent\data\paired_dataset\medium\ISIC_4198984.jpg,ITB-Edge,0.487,0,0.05476853996515274,0.00034710002364590764,0.031442899256944656
D:\YJ-Agent\data\paired_dataset\light\ISIC_2281090.jpg,ITB-Edge,0.5282,0,0.0988142117857933,0.00034038082230836153,0.03118765354156494
D:\YJ-Agent\data\paired_dataset\light\ISIC_1514117.jpg,ITB-Edge,0.48478,0,0.08210454136133194,0.0003626450488809496,0.032022345811128616
D:\YJ-Agent\data\paired_dataset\medium\ISIC_2033237.jpg,ITB-Edge,0.44866,1,0.817898690700531,0.9994015693664551,0.960574209690094
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7114310.jpg,ITB-Edge,0.4472799999999999,0,0.08352532982826233,0.00034020922612398863,0.0311810914427042
D:\YJ-Agent\data\paired_dataset\light\ISIC_1274228.jpg,ITB-Edge,0.41278,0,0.09985427558422089,0.00033143311156891286,0.030843039974570274
D:\YJ-Agent\data\paired_dataset\light\ISIC_6379790.jpg,ITB-Edge,0.46186,0,0.08255872130393982,0.00033488369081169367,0.030976586043834686
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5738661.jpg,ITB-Edge,0.52414,0,0.1094834953546524,0.00034440241870470345,0.03134078532457352
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7330573.jpg,ITB-Edge,0.4805,0,0.1122218519449234,0.0003543076163623482,0.031713444739580154
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3786438.jpg,ITB-Edge,0.48116,0,0.06565840542316437,0.0003387555480003357,0.031125463545322418
D:\YJ-Agent\data\paired_dataset\medium\ISIC_1476323.jpg,ITB-Edge,0.5170399999999999,0,0.07058560848236084,0.0003421925939619541,0.03125676140189171
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5639154.jpg,ITB-Edge,0.46082,0,0.08989828079938889,0.0003486993082333356,0.031503211706876755
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5743012.jpg,ITB-Edge,0.43744,0,0.11843224614858627,0.0003524579224176705,0.03164432942867279
D:\YJ-Agent\data\paired_dataset\light\ISIC_3701892.jpg,ITB-Edge,0.47842,0,0.09974126517772675,0.00033123191678896546,0.030835216864943504
D:\YJ-Agent\data\paired_dataset\medium\ISIC_5728359.jpg,ITB-Edge,0.45822,0,0.05804423242807388,0.00041453674202784896,0.03385573625564575
D:\YJ-Agent\data\paired_dataset\light\ISIC_5939646.jpg,ITB-Edge,0.4501,0,0.0646670013666153,0.00036626498331315815,0.03215514495968819
D:\YJ-Agent\data\paired_dataset\medium\ISIC_0623875.jpg,ITB-Edge,0.46148,0,0.11533012241125107,0.0003491333918645978,0.031519565731287
D:\YJ-Agent\data\paired_dataset\light\ISIC_4401524.jpg,ITB-Edge,0.48116,0,0.10532896965742111,0.00034128199331462383,0.031222065910696983
D:\YJ-Agent\data\paired_dataset\light\ISIC_2594290.jpg,ITB-Edge,0.46412,0,0.08805079758167267,0.0003531749825924635,0.031671151518821716
D:\YJ-Agent\data\paired_dataset\medium\ISIC_1603038.jpg,ITB-Edge,0.43296,0,0.08306528627872467,0.0003472602111287415,0.03144894167780876
D:\YJ-Agent\data\paired_dataset\medium\ISIC_6398669.jpg,ITB-Edge,0.52658,1,0.14695657789707184,0.0003653771127574146,0.032122645527124405
D:\YJ-Agent\data\paired_dataset\light\ISIC_0255997.jpg,ITB-Edge,0.48898,0,0.03377164155244827,0.00033548317151144147,0.030999699607491493
D:\YJ-Agent\data\paired_dataset\medium\ISIC_3028754.jpg,ITB-Edge,0.44454,1,0.09960730373859406,0.000350298301782459,0.03156336396932602
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7960321.jpg,ITB-Edge,0.4810799999999999,1,0.07329799979925156,0.0003532507980708033,0.031673986464738846
D:\YJ-Agent\data\paired_dataset\light\ISIC_8214583.jpg,ITB-Edge,0.53944,0,0.9915199279785156,0.9996028542518616,0.966741681098938
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8249854.jpg,ITB-Edge,0.5234,1,0.05886271223425865,0.00034484133357182145,0.03135742247104645
D:\YJ-Agent\data\paired_dataset\light\ISIC_6900579.jpg,ITB-Edge,0.53052,0,0.1225503459572792,0.0003459950676187873,0.0314011350274086
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7912334.jpg,ITB-Edge,0.4854,0,0.07114141434431076,0.0003516393480822444,0.03161367401480675
D:\YJ-Agent\data\paired_dataset\light\ISIC_2051486.jpg,ITB-Edge,0.46114,0,0.10381641238927841,0.0003478422004263848,0.03147091343998909
D:\YJ-Agent\data\paired_dataset\light\ISIC_5926079.jpg,ITB-Edge,0.51022,0,0.1400565356016159,0.000348443107213825,0.03149356320500374
D:\YJ-Agent\data\paired_dataset\light\ISIC_3389551.jpg,ITB-Edge,0.52766,0,0.09320010244846344,0.00034650060115382075,0.03142024576663971
D:\YJ-Agent\data\paired_dataset\light\ISIC_5237020.jpg,ITB-Edge,0.476,0,0.1246742531657219,0.0003388424520380795,0.031128792092204094
D:\YJ-Agent\data\paired_dataset\light\ISIC_4719620.jpg,ITB-Edge,0.45782,0,0.11435341835021973,0.00033885359880514443,0.03112921305000782
D:\YJ-Agent\data\paired_dataset\light\ISIC_6425979.jpg,ITB-Edge,0.4728800000000001,0,0.09994765371084213,0.00035174345248378813,0.031617578119039536
D:\YJ-Agent\data\paired_dataset\light\ISIC_1834920.jpg,ITB-Edge,0.54342,1,0.12685289978981018,0.00034212248283438385,0.03125409409403801
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8066487.jpg,ITB-Edge,0.47772,0,0.07428668439388275,0.0003603254444897175,0.031936824321746826
D:\YJ-Agent\data\paired_dataset\light\ISIC_5642824.jpg,ITB-Edge,0.5197800000000001,1,0.057738374918699265,0.0003695866616908461,0.03227630630135536
D:\YJ-Agent\data\paired_dataset\light\ISIC_3745724.jpg,ITB-Edge,0.4456799999999999,0,0.09501432627439499,0.00034964486258104444,0.03153880313038826
D:\YJ-Agent\data\paired_dataset\light\ISIC_5176419.jpg,ITB-Edge,0.54326,0,0.05547863245010376,0.0003370789054315537,0.031061122193932533
D:\YJ-Agent\data\paired_dataset\medium\ISIC_8080577.jpg,ITB-Edge,0.4714,0,0.09633827209472656,0.0003483218897599727,0.031488992273807526
D:\YJ-Agent\data\paired_dataset\medium\ISIC_7752317.jpg,ITB-Edge,0.5388,0,0.048516400158405304,0.0003511783725116402,0.031596388667821884
