bb_idx,nettepi_Comb,nettepi_Rank,nettepi_score,pending_DTU_consent
11428,0.024,50.0,0.024,True
11429,,,,True
11430,,,,True
11431,0.025,50.0,0.025,True
11432,,,,True
11433,,,,True
11434,0.037,50.0,0.037,True
11435,,,,True
11436,,,,True
11437,0.386,0.4,0.386,True
11438,,,,True
11439,,,,True
11440,0.047,50.0,0.047,True
11441,,,,True
11442,,,,True
11443,0.034,50.0,0.034,True
11444,,,,True
11445,,,,True
11446,0.042,50.0,0.042,True
11447,,,,True
11448,,,,True
11449,0.029,50.0,0.029,True
11450,,,,True
11451,,,,True
11452,0.078,20.0,0.078,True
11453,,,,True
11454,,,,True
11455,0.057,50.0,0.057,True
11456,,,,True
11457,,,,True
11458,0.041,50.0,0.041,True
11459,,,,True
11460,,,,True
11461,0.08,15.0,0.08,True
11462,,,,True
11463,,,,True
11464,0.051,50.0,0.051,True
11465,,,,True
11466,,,,True
11467,0.187,3.0,0.187,True
11468,,,,True
11469,,,,True
11470,0.041,50.0,0.041,True
11471,,,,True
11472,,,,True
11473,0.012,50.0,0.012,True
11474,,,,True
11475,,,,True
11476,0.032,50.0,0.032,True
11477,,,,True
11478,,,,True
11479,,,,True
11480,,,,True
11481,,,,True
11482,,,,True
11483,,,,True
11484,,,,True
11485,,,,True
11486,,,,True
11487,,,,True
11488,,,,True
11489,,,,True
11490,,,,True
11491,,,,True
11492,,,,True
11493,,,,True
11494,,,,True
11495,,,,True
11496,,,,True
11497,,,,True
11498,,,,True
11499,,,,True
11500,,,,True
11501,,,,True
11502,,,,True
11503,,,,True
11504,,,,True
11505,,,,True
11506,,,,True
11507,,,,True
11508,,,,True
11509,,,,True
11510,,,,True
11511,,,,True
11512,,,,True
11513,,,,True
11514,,,,True
11515,,,,True
11516,,,,True
11517,,,,True
11518,,,,True
11519,,,,True
11520,,,,True
11521,,,,True
11522,,,,True
11523,,,,True
11524,,,,True
11525,,,,True
11526,,,,True
11527,,,,True
11528,,,,True
11529,,,,True
11530,,,,True
11531,,,,True
11532,,,,True
11533,,,,True
11534,,,,True
11535,,,,True
11536,,,,True
11537,,,,True
11538,,,,True
11539,,,,True
11540,,,,True
11541,,,,True
11542,,,,True
11543,,,,True
11544,,,,True
11545,,,,True
11546,,,,True
11547,,,,True
11548,,,,True
11549,,,,True
11550,,,,True
11551,,,,True
11552,,,,True
11553,,,,True
11554,,,,True
11555,,,,True
11556,,,,True
11557,,,,True
11558,,,,True
11559,,,,True
11560,,,,True
11561,,,,True
11562,,,,True
11563,,,,True
11564,,,,True
11565,,,,True
11566,,,,True
11567,,,,True
11568,,,,True
11569,,,,True
11570,,,,True
11571,,,,True
11572,,,,True
11573,,,,True
11574,,,,True
11575,,,,True
11576,,,,True
11577,,,,True
11578,,,,True
11579,,,,True
11580,,,,True
11581,,,,True
11582,,,,True
11583,,,,True
11584,,,,True
11585,,,,True
11586,,,,True
11587,,,,True
11588,,,,True
11589,,,,True
11590,,,,True
11591,,,,True
11592,,,,True
11593,,,,True
11594,,,,True
11595,,,,True
11596,,,,True
11597,,,,True
11598,,,,True
11599,,,,True
11600,,,,True
11601,,,,True
11602,,,,True
11603,,,,True
11604,,,,True
11605,,,,True
11606,,,,True
11607,,,,True
11608,,,,True
11609,,,,True
11610,,,,True
11611,,,,True
11612,,,,True
11613,,,,True
11614,,,,True
11615,,,,True
11616,,,,True
11617,,,,True
11618,,,,True
11619,,,,True
11620,,,,True
11621,,,,True
11622,,,,True
11623,,,,True
11624,,,,True
11625,,,,True
11626,,,,True
11627,,,,True
11628,,,,True
11629,,,,True
11630,,,,True
11631,,,,True
11632,0.053,50.0,0.053,True
11633,,,,True
11634,,,,True
11635,0.065,32.0,0.065,True
11636,,,,True
11637,,,,True
11638,0.069,32.0,0.069,True
11639,,,,True
11640,,,,True
11641,0.046,50.0,0.046,True
11642,,,,True
11643,,,,True
11644,0.031,50.0,0.031,True
11645,,,,True
11646,,,,True
11647,0.092,15.0,0.092,True
11648,,,,True
11649,,,,True
11650,0.021,50.0,0.021,True
11651,,,,True
11652,,,,True
11653,0.029,50.0,0.029,True
11654,,,,True
11655,,,,True
11656,0.025,50.0,0.025,True
11657,,,,True
11658,,,,True
11659,0.029,50.0,0.029,True
11660,,,,True
11661,,,,True
11662,0.027,50.0,0.027,True
11663,,,,True
11664,,,,True
11665,0.02,50.0,0.02,True
11666,,,,True
11667,,,,True
11668,0.036,50.0,0.036,True
11669,,,,True
11670,,,,True
11671,0.03,50.0,0.03,True
11672,,,,True
11673,,,,True
11674,0.023,50.0,0.023,True
11675,,,,True
11676,,,,True
11677,0.057,50.0,0.057,True
11678,,,,True
11679,,,,True
11680,0.084,15.0,0.084,True
11681,,,,True
11682,,,,True
11683,0.054,50.0,0.054,True
11684,,,,True
11685,,,,True
11686,0.048,50.0,0.048,True
11687,,,,True
11688,,,,True
11689,0.033,50.0,0.033,True
11690,,,,True
11691,,,,True
11692,0.06,32.0,0.06,True
11693,,,,True
11694,,,,True
11695,0.021,50.0,0.021,True
11696,,,,True
11697,,,,True
11698,0.023,50.0,0.023,True
11699,,,,True
11700,,,,True
11701,0.02,50.0,0.02,True
11702,,,,True
11703,,,,True
11704,0.029,50.0,0.029,True
11705,,,,True
11706,,,,True
11707,0.02,50.0,0.02,True
11708,,,,True
11709,,,,True
11710,0.041,50.0,0.041,True
11711,,,,True
11712,,,,True
11713,0.019,50.0,0.019,True
11714,,,,True
11715,,,,True
11716,0.028,50.0,0.028,True
11717,,,,True
11718,,,,True
11719,0.059,32.0,0.059,True
11720,,,,True
11721,,,,True
11722,0.046,50.0,0.046,True
11723,,,,True
11724,,,,True
11725,0.046,50.0,0.046,True
11726,,,,True
11727,,,,True
11728,0.047,50.0,0.047,True
11729,,,,True
11730,,,,True
11731,0.026,50.0,0.026,True
11732,,,,True
11733,,,,True
11734,0.061,32.0,0.061,True
11735,,,,True
11736,,,,True
11737,0.012,50.0,0.012,True
11738,,,,True
11739,,,,True
11740,0.006,50.0,0.006,True
11741,,,,True
11742,,,,True
11743,0.008,50.0,0.008,True
11744,,,,True
11745,,,,True
11746,0.019,50.0,0.019,True
11747,,,,True
11748,,,,True
11749,0.032,50.0,0.032,True
11750,,,,True
11751,,,,True
11752,0.016,50.0,0.016,True
11753,,,,True
11754,,,,True
11755,0.01,50.0,0.01,True
11756,,,,True
11757,,,,True
11758,0.044,50.0,0.044,True
11759,,,,True
11760,,,,True
11761,0.062,32.0,0.062,True
11762,,,,True
11763,,,,True
11764,0.063,32.0,0.063,True
11765,,,,True
11766,,,,True
11767,0.05,50.0,0.05,True
11768,,,,True
11769,,,,True
11770,0.032,50.0,0.032,True
11771,,,,True
11772,,,,True
11773,0.085,15.0,0.085,True
11774,,,,True
11775,,,,True
11776,0.013,50.0,0.013,True
11777,,,,True
11778,,,,True
11779,0.017,50.0,0.017,True
11780,,,,True
11781,,,,True
11782,0.02,50.0,0.02,True
11783,,,,True
11784,,,,True
11785,0.053,50.0,0.053,True
11786,,,,True
11787,,,,True
11788,0.025,50.0,0.025,True
11789,,,,True
11790,,,,True
11791,0.03,50.0,0.03,True
11792,,,,True
11793,,,,True
11794,,,,True
11795,,,,True
11796,,,,True
11797,,,,True
11798,,,,True
11799,,,,True
11800,,,,True
11801,,,,True
11802,,,,True
11803,,,,True
11804,,,,True
11805,,,,True
11806,,,,True
11807,,,,True
11808,,,,True
11809,,,,True
11810,,,,True
11811,,,,True
11812,,,,True
11813,,,,True
11814,,,,True
11815,,,,True
11816,,,,True
11817,,,,True
11818,,,,True
11819,,,,True
11820,,,,True
11821,,,,True
11822,,,,True
11823,,,,True
11824,,,,True
11825,,,,True
11826,,,,True
11827,,,,True
11828,,,,True
11829,,,,True
11830,,,,True
11831,,,,True
11832,,,,True
11833,,,,True
11834,,,,True
11835,,,,True
11836,,,,True
11837,,,,True
11838,,,,True
11839,,,,True
11840,,,,True
11841,,,,True
11842,,,,True
11843,,,,True
11844,,,,True
11845,,,,True
11846,,,,True
11847,,,,True
11848,,,,True
11849,,,,True
11850,,,,True
11851,,,,True
11852,,,,True
11853,,,,True
11854,,,,True
11855,,,,True
11856,,,,True
11857,,,,True
11858,,,,True
11859,,,,True
11860,,,,True
11861,,,,True
11862,,,,True
11863,,,,True
11864,,,,True
11865,,,,True
11866,,,,True
11867,,,,True
11868,,,,True
11869,,,,True
11870,,,,True
11871,,,,True
11872,,,,True
11873,,,,True
11874,,,,True
11875,,,,True
11876,,,,True
11877,,,,True
11878,,,,True
11879,,,,True
11880,,,,True
11881,,,,True
11882,,,,True
11883,,,,True
11884,0.048,50.0,0.048,True
11885,,,,True
11886,,,,True
11887,0.026,50.0,0.026,True
11888,,,,True
11889,,,,True
11890,0.037,50.0,0.037,True
11891,,,,True
11892,,,,True
11893,0.04,50.0,0.04,True
11894,,,,True
11895,,,,True
11896,0.011,50.0,0.011,True
11897,,,,True
11898,,,,True
11899,0.058,50.0,0.058,True
11900,,,,True
11901,,,,True
11902,0.066,32.0,0.066,True
11903,,,,True
11904,,,,True
11905,0.056,50.0,0.056,True
11906,,,,True
11907,,,,True
11908,0.052,50.0,0.052,True
11909,,,,True
11910,,,,True
11911,0.058,32.0,0.058,True
11912,,,,True
11913,,,,True
11914,0.038,50.0,0.038,True
11915,,,,True
11916,,,,True
11917,0.024,50.0,0.024,True
11918,,,,True
11919,,,,True
11920,0.04,50.0,0.04,True
11921,,,,True
11922,,,,True
11923,0.03,50.0,0.03,True
11924,,,,True
11925,,,,True
11926,0.02,50.0,0.02,True
11927,,,,True
11928,,,,True
11929,0.062,32.0,0.062,True
11930,,,,True
11931,,,,True
11932,0.051,50.0,0.051,True
11933,,,,True
11934,,,,True
11935,0.056,50.0,0.056,True
11936,,,,True
11937,,,,True
11938,0.057,50.0,0.057,True
11939,,,,True
11940,,,,True
11941,0.027,50.0,0.027,True
11942,,,,True
11943,,,,True
11944,0.008,50.0,0.008,True
11945,,,,True
11946,,,,True
11947,0.018,50.0,0.018,True
11948,,,,True
11949,,,,True
11950,0.066,32.0,0.066,True
11951,,,,True
11952,,,,True
11953,0.023,50.0,0.023,True
11954,,,,True
11955,,,,True
11956,0.035,50.0,0.035,True
11957,,,,True
11958,,,,True
11959,0.038,50.0,0.038,True
11960,,,,True
11961,,,,True
11962,0.049,50.0,0.049,True
11963,,,,True
11964,,,,True
11965,0.03,50.0,0.03,True
11966,,,,True
11967,,,,True
11968,0.02,50.0,0.02,True
11969,,,,True
11970,,,,True
11971,0.065,32.0,0.065,True
11972,,,,True
11973,,,,True
11974,0.071,20.0,0.071,True
11975,,,,True
11976,,,,True
11977,0.03,50.0,0.03,True
11978,,,,True
11979,,,,True
11980,0.042,50.0,0.042,True
11981,,,,True
11982,,,,True
11983,0.061,32.0,0.061,True
11984,,,,True
11985,,,,True
11986,,,,True
11987,,,,True
11988,,,,True
11989,,,,True
11990,,,,True
11991,,,,True
11992,,,,True
11993,,,,True
11994,,,,True
11995,,,,True
11996,,,,True
11997,,,,True
11998,,,,True
11999,,,,True
12000,,,,True
12001,,,,True
12002,,,,True
12003,,,,True
12004,,,,True
12005,,,,True
12006,,,,True
12007,,,,True
12008,,,,True
12009,,,,True
12010,,,,True
12011,,,,True
12012,,,,True
12013,,,,True
12014,,,,True
12015,,,,True
12016,,,,True
12017,,,,True
12018,,,,True
12019,,,,True
12020,,,,True
12021,,,,True
12022,,,,True
12023,,,,True
12024,,,,True
12025,,,,True
12026,,,,True
12027,,,,True
12028,,,,True
12029,,,,True
12030,,,,True
12031,0.101,9.0,0.101,True
12032,,,,True
12033,,,,True
12034,0.053,50.0,0.053,True
12035,,,,True
12036,,,,True
12037,0.039,50.0,0.039,True
12038,,,,True
12039,,,,True
12040,0.029,50.0,0.029,True
12041,,,,True
12042,,,,True
12043,0.025,50.0,0.025,True
12044,,,,True
12045,,,,True
12046,0.052,50.0,0.052,True
12047,,,,True
12048,,,,True
12049,0.037,50.0,0.037,True
12050,,,,True
12051,,,,True
12052,0.04,50.0,0.04,True
12053,,,,True
12054,,,,True
12055,0.052,50.0,0.052,True
12056,,,,True
12057,,,,True
12058,0.153,4.0,0.153,True
12059,,,,True
12060,,,,True
12061,0.045,50.0,0.045,True
12062,,,,True
12063,,,,True
12064,0.032,50.0,0.032,True
12065,,,,True
12066,,,,True
12067,0.027,50.0,0.027,True
12068,,,,True
12069,,,,True
12070,0.039,50.0,0.039,True
12071,,,,True
12072,,,,True
12073,0.036,50.0,0.036,True
12074,,,,True
12075,,,,True
12076,0.037,50.0,0.037,True
12077,,,,True
12078,,,,True
12079,0.031,50.0,0.031,True
12080,,,,True
12081,,,,True
12082,0.16,3.0,0.16,True
12083,,,,True
12084,,,,True
12085,0.027,50.0,0.027,True
12086,,,,True
12087,,,,True
12088,0.019,50.0,0.019,True
12089,,,,True
12090,,,,True
12091,0.025,50.0,0.025,True
12092,,,,True
12093,,,,True
12094,0.025,50.0,0.025,True
12095,,,,True
12096,,,,True
12097,0.026,50.0,0.026,True
12098,,,,True
12099,,,,True
12100,0.017,50.0,0.017,True
12101,,,,True
12102,,,,True
12103,0.107,8.0,0.107,True
12104,,,,True
12105,,,,True
12106,0.035,50.0,0.035,True
12107,,,,True
12108,,,,True
12109,0.041,50.0,0.041,True
12110,,,,True
12111,,,,True
12112,0.036,50.0,0.036,True
12113,,,,True
12114,,,,True
12115,0.036,50.0,0.036,True
12116,,,,True
12117,,,,True
12118,0.035,50.0,0.035,True
12119,,,,True
12120,,,,True
12121,,,,True
12122,,,,True
12123,,,,True
12124,,,,True
12125,,,,True
12126,,,,True
12127,,,,True
12128,,,,True
12129,,,,True
12130,,,,True
12131,,,,True
12132,,,,True
12133,,,,True
12134,,,,True
12135,,,,True
12136,,,,True
12137,,,,True
12138,,,,True
12139,,,,True
12140,,,,True
12141,,,,True
12142,,,,True
12143,,,,True
12144,,,,True
12145,,,,True
12146,,,,True
12147,,,,True
12148,,,,True
12149,,,,True
12150,,,,True
12151,,,,True
12152,,,,True
12153,,,,True
12154,,,,True
12155,,,,True
12156,,,,True
12157,0.037,50.0,0.037,True
12158,,,,True
12159,,,,True
12160,0.015,50.0,0.015,True
12161,,,,True
12162,,,,True
12163,0.038,50.0,0.038,True
12164,,,,True
12165,,,,True
12166,0.028,50.0,0.028,True
12167,,,,True
12168,,,,True
12169,0.011,50.0,0.011,True
12170,,,,True
12171,,,,True
12172,0.028,50.0,0.028,True
12173,,,,True
12174,,,,True
12175,0.287,0.8,0.287,True
12176,,,,True
12177,,,,True
12178,0.043,50.0,0.043,True
12179,,,,True
12180,,,,True
12181,0.021,50.0,0.021,True
12182,,,,True
12183,,,,True
12184,0.014,50.0,0.014,True
12185,,,,True
12186,,,,True
12187,0.022,50.0,0.022,True
12188,,,,True
12189,,,,True
12190,0.05,50.0,0.05,True
12191,,,,True
12192,,,,True
12193,0.014,50.0,0.014,True
12194,,,,True
12195,,,,True
12196,0.09,15.0,0.09,True
12197,,,,True
12198,,,,True
12199,0.033,50.0,0.033,True
12200,,,,True
12201,,,,True
12202,0.013,50.0,0.013,True
12203,,,,True
12204,,,,True
12205,-0.002,50.0,-0.002,True
12206,,,,True
12207,,,,True
12208,0.05,50.0,0.05,True
12209,,,,True
12210,,,,True
12211,0.067,32.0,0.067,True
12212,,,,True
12213,,,,True
12214,0.055,50.0,0.055,True
12215,,,,True
12216,,,,True
12217,0.015,50.0,0.015,True
12218,,,,True
12219,,,,True
12220,0.018,50.0,0.018,True
12221,,,,True
12222,,,,True
12223,0.016,50.0,0.016,True
12224,,,,True
12225,,,,True
12226,0.076,20.0,0.076,True
12227,,,,True
12228,,,,True
12229,0.515,0.15,0.515,True
12230,,,,True
12231,,,,True
12232,0.013,50.0,0.013,True
12233,,,,True
12234,,,,True
12235,,,,True
12236,,,,True
12237,,,,True
12238,,,,True
12239,,,,True
12240,,,,True
12241,,,,True
12242,,,,True
12243,,,,True
12244,,,,True
12245,,,,True
12246,,,,True
12247,,,,True
12248,,,,True
12249,,,,True
12250,,,,True
12251,,,,True
12252,,,,True
12253,,,,True
12254,,,,True
12255,,,,True
12256,,,,True
12257,,,,True
12258,,,,True
12259,,,,True
12260,,,,True
12261,,,,True
12262,0.044,50.0,0.044,True
12263,,,,True
12264,,,,True
12265,0.02,50.0,0.02,True
12266,,,,True
12267,,,,True
12268,0.017,50.0,0.017,True
12269,,,,True
12270,,,,True
12271,0.031,50.0,0.031,True
12272,,,,True
12273,,,,True
12274,0.033,50.0,0.033,True
12275,,,,True
12276,,,,True
12277,0.049,50.0,0.049,True
12278,,,,True
12279,,,,True
12280,0.055,50.0,0.055,True
12281,,,,True
12282,,,,True
12283,0.567,0.1,0.567,True
12284,,,,True
12285,,,,True
12286,0.041,50.0,0.041,True
12287,,,,True
12288,,,,True
12289,0.058,50.0,0.058,True
12290,,,,True
12291,,,,True
12292,0.025,50.0,0.025,True
12293,,,,True
12294,,,,True
12295,0.017,50.0,0.017,True
12296,,,,True
12297,,,,True
12298,0.023,50.0,0.023,True
12299,,,,True
12300,,,,True
12301,0.039,50.0,0.039,True
12302,,,,True
12303,,,,True
12304,0.036,50.0,0.036,True
12305,,,,True
12306,,,,True
12307,0.05,50.0,0.05,True
12308,,,,True
12309,,,,True
12310,0.083,15.0,0.083,True
12311,,,,True
12312,,,,True
12313,0.218,1.5,0.218,True
12314,,,,True
12315,,,,True
12316,0.06,32.0,0.06,True
12317,,,,True
12318,,,,True
12319,0.011,50.0,0.011,True
12320,,,,True
12321,,,,True
12322,0.013,50.0,0.013,True
12323,,,,True
12324,,,,True
12325,0.028,50.0,0.028,True
12326,,,,True
12327,,,,True
12328,0.034,50.0,0.034,True
12329,,,,True
12330,,,,True
12331,0.027,50.0,0.027,True
12332,,,,True
12333,,,,True
12334,0.066,32.0,0.066,True
12335,,,,True
12336,,,,True
12337,0.043,50.0,0.043,True
12338,,,,True
12339,,,,True
12340,0.574,0.1,0.574,True
12341,,,,True
12342,,,,True
12343,0.031,50.0,0.031,True
12344,,,,True
12345,,,,True
12346,0.036,50.0,0.036,True
12347,,,,True
12348,,,,True
12349,0.043,50.0,0.043,True
12350,,,,True
12351,,,,True
12352,0.044,50.0,0.044,True
12353,,,,True
12354,,,,True
12355,0.074,20.0,0.074,True
12356,,,,True
12357,,,,True
12358,0.047,50.0,0.047,True
12359,,,,True
12360,,,,True
12361,0.08,20.0,0.08,True
12362,,,,True
12363,,,,True
12364,,,,True
12365,,,,True
12366,,,,True
12367,,,,True
12368,,,,True
12369,,,,True
12370,,,,True
12371,,,,True
12372,,,,True
12373,,,,True
12374,,,,True
12375,,,,True
12376,,,,True
12377,,,,True
12378,,,,True
12379,,,,True
12380,,,,True
12381,,,,True
12382,,,,True
12383,,,,True
12384,,,,True
12385,,,,True
12386,,,,True
12387,,,,True
12388,,,,True
12389,,,,True
12390,,,,True
12391,,,,True
12392,,,,True
12393,,,,True
12394,,,,True
12395,,,,True
12396,,,,True
12397,,,,True
12398,,,,True
12399,,,,True
12400,,,,True
12401,,,,True
12402,,,,True
12403,,,,True
12404,,,,True
12405,,,,True
12406,,,,True
12407,,,,True
12408,,,,True
12409,0.042,50.0,0.042,True
12410,,,,True
12411,,,,True
12412,0.065,32.0,0.065,True
12413,,,,True
12414,,,,True
12415,0.08,15.0,0.08,True
12416,,,,True
12417,,,,True
12418,0.068,32.0,0.068,True
12419,,,,True
12420,,,,True
12421,0.086,15.0,0.086,True
12422,,,,True
12423,,,,True
12424,0.04,50.0,0.04,True
12425,,,,True
12426,,,,True
12427,0.018,50.0,0.018,True
12428,,,,True
12429,,,,True
12430,-0.005,50.0,-0.005,True
12431,,,,True
12432,,,,True
12433,0.092,15.0,0.092,True
12434,,,,True
12435,,,,True
12436,0.041,50.0,0.041,True
12437,,,,True
12438,,,,True
12439,0.127,5.0,0.127,True
12440,,,,True
12441,,,,True
12442,0.053,50.0,0.053,True
12443,,,,True
12444,,,,True
12445,0.08,15.0,0.08,True
12446,,,,True
12447,,,,True
12448,0.07,32.0,0.07,True
12449,,,,True
12450,,,,True
12451,0.021,50.0,0.021,True
12452,,,,True
12453,,,,True
12454,-0.0,50.0,-0.0,True
12455,,,,True
12456,,,,True
12457,-0.002,50.0,-0.002,True
12458,,,,True
12459,,,,True
12460,0.06,32.0,0.06,True
12461,,,,True
12462,,,,True
12463,0.074,20.0,0.074,True
12464,,,,True
12465,,,,True
12466,0.057,50.0,0.057,True
12467,,,,True
12468,,,,True
12469,0.062,32.0,0.062,True
12470,,,,True
12471,,,,True
12472,0.033,50.0,0.033,True
12473,,,,True
12474,,,,True
12475,-0.001,50.0,-0.001,True
12476,,,,True
12477,,,,True
12478,0.028,50.0,0.028,True
12479,,,,True
12480,,,,True
12481,0.048,50.0,0.048,True
12482,,,,True
12483,,,,True
12484,0.076,20.0,0.076,True
12485,,,,True
12486,,,,True
12487,0.056,50.0,0.056,True
12488,,,,True
12489,,,,True
12490,0.043,50.0,0.043,True
12491,,,,True
12492,,,,True
12493,0.036,50.0,0.036,True
12494,,,,True
12495,,,,True
12496,0.033,50.0,0.033,True
12497,,,,True
12498,,,,True
12499,,,,True
12500,,,,True
12501,,,,True
12502,,,,True
12503,,,,True
12504,,,,True
12505,,,,True
12506,,,,True
12507,,,,True
12508,,,,True
12509,,,,True
12510,,,,True
12511,,,,True
12512,,,,True
12513,,,,True
12514,,,,True
12515,,,,True
12516,,,,True
12517,,,,True
12518,,,,True
12519,,,,True
12520,,,,True
12521,,,,True
12522,,,,True
12523,,,,True
12524,,,,True
12525,,,,True
12526,,,,True
12527,,,,True
12528,,,,True
12529,,,,True
12530,,,,True
12531,,,,True
12532,,,,True
12533,,,,True
12534,,,,True
12535,0.04,50.0,0.04,True
12536,,,,True
12537,,,,True
12538,0.292,0.8,0.292,True
12539,,,,True
12540,,,,True
12541,0.045,50.0,0.045,True
12542,,,,True
12543,,,,True
12544,0.048,50.0,0.048,True
12545,,,,True
12546,,,,True
12547,0.042,50.0,0.042,True
12548,,,,True
12549,,,,True
12550,0.044,50.0,0.044,True
12551,,,,True
12552,,,,True
12553,0.02,50.0,0.02,True
12554,,,,True
12555,,,,True
12556,0.017,50.0,0.017,True
12557,,,,True
12558,,,,True
12559,0.031,50.0,0.031,True
12560,,,,True
12561,,,,True
12562,0.033,50.0,0.033,True
12563,,,,True
12564,,,,True
12565,0.049,50.0,0.049,True
12566,,,,True
12567,,,,True
12568,0.055,50.0,0.055,True
12569,,,,True
12570,,,,True
12571,0.567,0.1,0.567,True
12572,,,,True
12573,,,,True
12574,0.041,50.0,0.041,True
12575,,,,True
12576,,,,True
12577,0.058,50.0,0.058,True
12578,,,,True
12579,,,,True
12580,0.059,32.0,0.059,True
12581,,,,True
12582,,,,True
12583,0.107,8.0,0.107,True
12584,,,,True
12585,,,,True
12586,0.055,50.0,0.055,True
12587,,,,True
12588,,,,True
12589,0.043,50.0,0.043,True
12590,,,,True
12591,,,,True
12592,0.051,50.0,0.051,True
12593,,,,True
12594,,,,True
12595,0.025,50.0,0.025,True
12596,,,,True
12597,,,,True
12598,0.017,50.0,0.017,True
12599,,,,True
12600,,,,True
12601,0.023,50.0,0.023,True
12602,,,,True
12603,,,,True
12604,0.039,50.0,0.039,True
12605,,,,True
12606,,,,True
12607,0.036,50.0,0.036,True
12608,,,,True
12609,,,,True
12610,0.05,50.0,0.05,True
12611,,,,True
12612,,,,True
12613,0.083,15.0,0.083,True
12614,,,,True
12615,,,,True
12616,0.218,1.5,0.218,True
12617,,,,True
12618,,,,True
12619,0.06,32.0,0.06,True
12620,,,,True
12621,,,,True
12622,0.036,50.0,0.036,True
12623,,,,True
12624,,,,True
12625,0.241,1.5,0.241,True
12626,,,,True
12627,,,,True
12628,0.034,50.0,0.034,True
12629,,,,True
12630,,,,True
12631,0.035,50.0,0.035,True
12632,,,,True
12633,,,,True
12634,0.019,50.0,0.019,True
12635,,,,True
12636,,,,True
12637,0.011,50.0,0.011,True
12638,,,,True
12639,,,,True
12640,0.013,50.0,0.013,True
12641,,,,True
12642,,,,True
12643,0.028,50.0,0.028,True
12644,,,,True
12645,,,,True
12646,0.034,50.0,0.034,True
12647,,,,True
12648,,,,True
12649,0.027,50.0,0.027,True
12650,,,,True
12651,,,,True
12652,0.066,32.0,0.066,True
12653,,,,True
12654,,,,True
12655,0.043,50.0,0.043,True
12656,,,,True
12657,,,,True
12658,0.574,0.1,0.574,True
12659,,,,True
12660,,,,True
12661,0.061,32.0,0.061,True
12662,,,,True
12663,,,,True
12664,0.214,2.0,0.214,True
12665,,,,True
12666,,,,True
12667,0.05,50.0,0.05,True
12668,,,,True
12669,,,,True
12670,0.031,50.0,0.031,True
12671,,,,True
12672,,,,True
12673,0.029,50.0,0.029,True
12674,,,,True
12675,,,,True
12676,0.031,50.0,0.031,True
12677,,,,True
12678,,,,True
